id	source_file	line	routine	container	english
"message.1actions.EGG-OBJECT.2938.01"	"1actions.zil"	"2938"	"EGG-OBJECT"	"TELL"	"Not to say that using the "
"message.1actions.EGG-OBJECT.2940.01"	"1actions.zil"	"2940"	"EGG-OBJECT"	"TELL"	" isn't original too..."
"message.1actions.EGG-OBJECT.2942.01"	"1actions.zil"	"2942"	"EGG-OBJECT"	"TELL"	"The concept of using a "
"message.1actions.EGG-OBJECT.2944.01"	"1actions.zil"	"2944"	"EGG-OBJECT"	"TELL"	" is certainly original."
"message.1actions.EGG-OBJECT.2948.01"	"1actions.zil"	"2948"	"EGG-OBJECT"	"TELL"	"There is a noticeable crunch from beneath you, and inspection reveals\nthat the egg is lying open, badly damaged."
"message.1actions.EGG-OBJECT.2955.01"	"1actions.zil"	"2955"	"EGG-OBJECT"	"TELL"	"Your rather indelicate handling of the egg has caused it some damage,\nalthough you have succeeded in opening it."
"message.1actions.BAD-EGG.2962.01"	"1actions.zil"	"2962"	"BAD-EGG"	"TELL"	" "
"message.1actions.CANARY-OBJECT.2975.01"	"1actions.zil"	"2975"	"CANARY-OBJECT"	"TELL"	"The canary chirps, slightly off-key, an aria from a forgotten opera.\nFrom out of the greenery flies a lovely songbird. It perches on a\nlimb just over your head and opens its beak to sing. As it does so\na beautiful brass bauble drops from its mouth, bounces off the top of\nyour head, and lands glimmering in the grass. As the canary winds\ndown, the songbird flies away."
"message.1actions.CANARY-OBJECT.2987.01"	"1actions.zil"	"2987"	"CANARY-OBJECT"	"TELL"	"The canary chirps blithely, if somewhat tinnily, for a short time."
"message.1actions.CANARY-OBJECT.2990.01"	"1actions.zil"	"2990"	"CANARY-OBJECT"	"TELL"	"There is an unpleasant grinding noise from inside the canary."
"message.1actions.I-FOREST-ROOM.3002.01"	"1actions.zil"	"3002"	"I-FOREST-ROOM"	"TELL"	"You hear in the distance the chirping of a song bird."
"message.1actions.WCLIF-OBJECT.3013.01"	"1actions.zil"	"3013"	"WCLIF-OBJECT"	"TELL"	"The cliff is too steep for climbing."
"message.1actions.CLIFF-OBJECT.3019.01"	"1actions.zil"	"3019"	"CLIFF-OBJECT"	"TELL"	"That would be very unwise. Perhaps even fatal."
"message.1actions.CLIFF-OBJECT.3023.01"	"1actions.zil"	"3023"	"CLIFF-OBJECT"	"TELL"	"The "
"message.1actions.CLIFF-OBJECT.3023.02"	"1actions.zil"	"3023"	"CLIFF-OBJECT"	"TELL"	" tumbles into the river and is seen no more."
"message.1actions.ROPE-FUNCTION.3034.01"	"1actions.zil"	"3034"	"ROPE-FUNCTION"	"TELL"	"You can't tie the rope to that."
"message.1actions.ROPE-FUNCTION.3039.01"	"1actions.zil"	"3039"	"ROPE-FUNCTION"	"TELL"	"The rope is already tied to it."
"message.1actions.ROPE-FUNCTION.3042.01"	"1actions.zil"	"3042"	"ROPE-FUNCTION"	"TELL"	"The rope drops over the side and comes within ten feet of the floor."
"message.1actions.ROPE-FUNCTION.3057.01"	"1actions.zil"	"3057"	"ROPE-FUNCTION"	"TELL"	"Your attempt to tie up the "
"message.1actions.ROPE-FUNCTION.3057.02"	"1actions.zil"	"3057"	"ROPE-FUNCTION"	"TELL"	" awakens him."
"message.1actions.ROPE-FUNCTION.3061.01"	"1actions.zil"	"3061"	"ROPE-FUNCTION"	"TELL"	"The "
"message.1actions.ROPE-FUNCTION.3061.02"	"1actions.zil"	"3061"	"ROPE-FUNCTION"	"TELL"	" struggles and you cannot tie him up."
"message.1actions.ROPE-FUNCTION.3063.01"	"1actions.zil"	"3063"	"ROPE-FUNCTION"	"TELL"	"Why would you tie up a "
"message.1actions.ROPE-FUNCTION.3063.02"	"1actions.zil"	"3063"	"ROPE-FUNCTION"	"TELL"	"?"
"message.1actions.ROPE-FUNCTION.3068.01"	"1actions.zil"	"3068"	"ROPE-FUNCTION"	"TELL"	"The rope is now untied."
"message.1actions.ROPE-FUNCTION.3070.01"	"1actions.zil"	"3070"	"ROPE-FUNCTION"	"TELL"	"It is not tied to anything."
"message.1actions.ROPE-FUNCTION.3075.01"	"1actions.zil"	"3075"	"ROPE-FUNCTION"	"TELL"	"The rope drops gently to the floor below."
"message.1actions.ROPE-FUNCTION.3078.01"	"1actions.zil"	"3078"	"ROPE-FUNCTION"	"TELL"	"The rope is tied to the railing."
"message.1actions.UNTIE-FROM.3084.01"	"1actions.zil"	"3084"	"UNTIE-FROM"	"TELL"	"It's not attached to that!"
"message.1actions.SLIDE-FUNCTION.3093.01"	"1actions.zil"	"3093"	"SLIDE-FUNCTION"	"TELL"	"You tumble down the slide...."
"message.1actions.SLIDER.3100.01"	"1actions.zil"	"3100"	"SLIDER"	"TELL"	"The "
"message.1actions.SLIDER.3100.02"	"1actions.zil"	"3100"	"SLIDER"	"TELL"	" falls into the slide and is gone."
"message.1actions.SANDWICH-BAG-FCN.3109.01"	"1actions.zil"	"3109"	"SANDWICH-BAG-FCN"	"TELL"	"It smells of hot peppers."
"message.1actions.DEAD-FUNCTION.3117.01"	"1actions.zil"	"3117"	"DEAD-FUNCTION"	"TELL"	"You cannot enter in your condition."
"message.1actions.DEAD-FUNCTION.3122.01"	"1actions.zil"	"3122"	"DEAD-FUNCTION"	"TELL"	"All such attacks are vain in your condition."
"message.1actions.DEAD-FUNCTION.3127.01"	"1actions.zil"	"3127"	"DEAD-FUNCTION"	"TELL"	"Even such an action is beyond your capabilities."
"message.1actions.DEAD-FUNCTION.3129.01"	"1actions.zil"	"3129"	"DEAD-FUNCTION"	"TELL"	"Might as well. You've got an eternity."
"message.1actions.DEAD-FUNCTION.3131.01"	"1actions.zil"	"3131"	"DEAD-FUNCTION"	"TELL"	"You need no light to guide you."
"message.1actions.DEAD-FUNCTION.3133.01"	"1actions.zil"	"3133"	"DEAD-FUNCTION"	"TELL"	"You're dead! How can you think of your score?"
"message.1actions.DEAD-FUNCTION.3135.01"	"1actions.zil"	"3135"	"DEAD-FUNCTION"	"TELL"	"Your hand passes through its object."
"message.1actions.DEAD-FUNCTION.3137.01"	"1actions.zil"	"3137"	"DEAD-FUNCTION"	"TELL"	"You have no possessions."
"message.1actions.DEAD-FUNCTION.3139.01"	"1actions.zil"	"3139"	"DEAD-FUNCTION"	"TELL"	"You are dead."
"message.1actions.DEAD-FUNCTION.3141.01"	"1actions.zil"	"3141"	"DEAD-FUNCTION"	"TELL"	"The room looks strange and unearthly"
"message.1actions.DEAD-FUNCTION.3143.01"	"1actions.zil"	"3143"	"DEAD-FUNCTION"	"TELL"	"."
"message.1actions.DEAD-FUNCTION.3145.01"	"1actions.zil"	"3145"	"DEAD-FUNCTION"	"TELL"	" and objects appear indistinct."
"message.1actions.DEAD-FUNCTION.3149.01"	"1actions.zil"	"3149"	"DEAD-FUNCTION"	"TELL"	"Although there is no light, the room seems dimly illuminated."
"message.1actions.DEAD-FUNCTION.3162.01"	"1actions.zil"	"3162"	"DEAD-FUNCTION"	"TELL"	"From the distance the sound of a lone trumpet is heard. The room\nbecomes very bright and you feel disembodied. In a moment, the\nbrightness fades and you find yourself rising as if from a long\nsleep, deep in the woods. In the distance you can faintly hear a\nsongbird and the sounds of the forest."
"message.1actions.DEAD-FUNCTION.3169.01"	"1actions.zil"	"3169"	"DEAD-FUNCTION"	"TELL"	"Your prayers are not heard."
"message.1actions.DEAD-FUNCTION.3171.01"	"1actions.zil"	"3171"	"DEAD-FUNCTION"	"TELL"	"You can't even do that."
"message.1actions.LAKE-PSEUDO.3179.01"	"1actions.zil"	"3179"	"LAKE-PSEUDO"	"TELL"	"There's not much lake left...."
"message.1actions.LAKE-PSEUDO.3181.01"	"1actions.zil"	"3181"	"LAKE-PSEUDO"	"TELL"	"It's too wide to cross."
"message.1actions.LAKE-PSEUDO.3183.01"	"1actions.zil"	"3183"	"LAKE-PSEUDO"	"TELL"	"You can't swim in this lake."
"message.1actions.STREAM-PSEUDO.3187.01"	"1actions.zil"	"3187"	"STREAM-PSEUDO"	"TELL"	"You can't swim in the stream."
"message.1actions.STREAM-PSEUDO.3189.01"	"1actions.zil"	"3189"	"STREAM-PSEUDO"	"TELL"	"The other side is a sheer rock cliff."
"message.1actions.CHASM-PSEUDO.3195.01"	"1actions.zil"	"3195"	"CHASM-PSEUDO"	"TELL"	"You look before leaping, and realize that you would never survive."
"message.1actions.CHASM-PSEUDO.3197.01"	"1actions.zil"	"3197"	"CHASM-PSEUDO"	"TELL"	"It's too far to jump, and there's no bridge."
"message.1actions.CHASM-PSEUDO.3200.01"	"1actions.zil"	"3200"	"CHASM-PSEUDO"	"TELL"	"The "
"message.1actions.CHASM-PSEUDO.3200.02"	"1actions.zil"	"3200"	"CHASM-PSEUDO"	"TELL"	" drops out of sight into the chasm."
"message.1actions.DOME-PSEUDO.3205.01"	"1actions.zil"	"3205"	"DOME-PSEUDO"	"TELL"	"No."
"message.1actions.GATE-PSEUDO.3213.01"	"1actions.zil"	"3213"	"GATE-PSEUDO"	"TELL"	"The gate is protected by an invisible force. It makes your\nteeth ache to touch it."
"message.1actions.DOOR-PSEUDO.3218.01"	"1actions.zil"	"3218"	"DOOR-PSEUDO"	"TELL"	"The door won't budge."
"message.1actions.PAINT-PSEUDO.3224.01"	"1actions.zil"	"3224"	"PAINT-PSEUDO"	"TELL"	"Some paint chips away, revealing more paint."
"message.1actions.GAS-PSEUDO.3228.01"	"1actions.zil"	"3228"	"GAS-PSEUDO"	"TELL"	"There is too much gas to blow away."
"message.1actions.GAS-PSEUDO.3230.01"	"1actions.zil"	"3230"	"GAS-PSEUDO"	"TELL"	"It smells like coal gas in here."
"message.1actions.VILLAIN-BLOW.3419.01"	"1actions.zil"	"3419"	"VILLAIN-BLOW"	"TELL"	"The "
"message.1actions.VILLAIN-BLOW.3420.01"	"1actions.zil"	"3420"	"VILLAIN-BLOW"	"TELL"	" slowly regains his feet."
"message.1actions.VILLAIN-BLOW.3473.01"	"1actions.zil"	"3473"	"VILLAIN-BLOW"	"TELL"	"Fortunately, you still have a "
"message.1actions.VILLAIN-BLOW.3473.02"	"1actions.zil"	"3473"	"VILLAIN-BLOW"	"TELL"	"."
"message.1actions.HERO-BLOW.3487.01"	"1actions.zil"	"3487"	"HERO-BLOW"	"TELL"	"You are still recovering from that last blow, so your attack is\nineffective."
"message.1actions.HERO-BLOW.3498.01"	"1actions.zil"	"3498"	"HERO-BLOW"	"JIGS-UP"	"Well, you really did it that time. Is suicide painless?"
"message.1actions.HERO-BLOW.3499.01"	"1actions.zil"	"3499"	"HERO-BLOW"	"TELL"	"Attacking the "
"message.1actions.HERO-BLOW.3499.02"	"1actions.zil"	"3499"	"HERO-BLOW"	"TELL"	" is pointless."
"message.1actions.HERO-BLOW.3503.01"	"1actions.zil"	"3503"	"HERO-BLOW"	"TELL"	"The "
"message.1actions.HERO-BLOW.3504.01"	"1actions.zil"	"3504"	"HERO-BLOW"	"TELL"	"unconscious"
"message.1actions.HERO-BLOW.3505.01"	"1actions.zil"	"3505"	"HERO-BLOW"	"TELL"	"unarmed"
"message.1actions.HERO-BLOW.3506.01"	"1actions.zil"	"3506"	"HERO-BLOW"	"TELL"	" "
"message.1actions.HERO-BLOW.3507.01"	"1actions.zil"	"3507"	"HERO-BLOW"	"TELL"	" cannot defend himself: He dies."
"message.1actions.WINNER-RESULT.3561.01"	"1actions.zil"	"3561"	"WINNER-RESULT"	"JIGS-UP"	"It appears that that last blow was too much for you. I'm afraid you\nare dead."
"message.1actions.VILLAIN-RESULT.3571.01"	"1actions.zil"	"3571"	"VILLAIN-RESULT"	"TELL"	"Almost as soon as the "
"message.1actions.VILLAIN-RESULT.3571.02"	"1actions.zil"	"3571"	"VILLAIN-RESULT"	"TELL"	" breathes his last breath, a cloud\nof sinister black fog envelops him, and when the fog lifts, the\ncarcass has disappeared."
"message.1actions.HERO-MELEE.3614.01"	"1actions.zil"	"3614"	"HERO-MELEE"	"LTABLE"	"Your "
"message.1actions.HERO-MELEE.3614.02"	"1actions.zil"	"3614"	"HERO-MELEE"	"LTABLE"	" misses the "
"message.1actions.HERO-MELEE.3614.03"	"1actions.zil"	"3614"	"HERO-MELEE"	"LTABLE"	" by an inch."
"message.1actions.HERO-MELEE.3615.01"	"1actions.zil"	"3615"	"HERO-MELEE"	"LTABLE"	"A good slash, but it misses the "
"message.1actions.HERO-MELEE.3615.02"	"1actions.zil"	"3615"	"HERO-MELEE"	"LTABLE"	" by a mile."
"message.1actions.HERO-MELEE.3616.01"	"1actions.zil"	"3616"	"HERO-MELEE"	"LTABLE"	"You charge, but the "
"message.1actions.HERO-MELEE.3616.02"	"1actions.zil"	"3616"	"HERO-MELEE"	"LTABLE"	" jumps nimbly aside."
"message.1actions.HERO-MELEE.3617.01"	"1actions.zil"	"3617"	"HERO-MELEE"	"LTABLE"	"Clang! Crash! The "
"message.1actions.HERO-MELEE.3617.02"	"1actions.zil"	"3617"	"HERO-MELEE"	"LTABLE"	" parries."
"message.1actions.HERO-MELEE.3618.01"	"1actions.zil"	"3618"	"HERO-MELEE"	"LTABLE"	"A quick stroke, but the "
"message.1actions.HERO-MELEE.3618.02"	"1actions.zil"	"3618"	"HERO-MELEE"	"LTABLE"	" is on guard."
"message.1actions.HERO-MELEE.3619.01"	"1actions.zil"	"3619"	"HERO-MELEE"	"LTABLE"	"A good stroke, but it's too slow; the "
"message.1actions.HERO-MELEE.3619.02"	"1actions.zil"	"3619"	"HERO-MELEE"	"LTABLE"	" dodges."
"message.1actions.HERO-MELEE.3621.01"	"1actions.zil"	"3621"	"HERO-MELEE"	"LTABLE"	"Your "
"message.1actions.HERO-MELEE.3621.02"	"1actions.zil"	"3621"	"HERO-MELEE"	"LTABLE"	" crashes down, knocking the "
"message.1actions.HERO-MELEE.3621.03"	"1actions.zil"	"3621"	"HERO-MELEE"	"LTABLE"	" into dreamland."
"message.1actions.HERO-MELEE.3622.01"	"1actions.zil"	"3622"	"HERO-MELEE"	"LTABLE"	"The "
"message.1actions.HERO-MELEE.3622.02"	"1actions.zil"	"3622"	"HERO-MELEE"	"LTABLE"	" is battered into unconsciousness."
"message.1actions.HERO-MELEE.3623.01"	"1actions.zil"	"3623"	"HERO-MELEE"	"LTABLE"	"A furious exchange, and the "
"message.1actions.HERO-MELEE.3623.02"	"1actions.zil"	"3623"	"HERO-MELEE"	"LTABLE"	" is knocked out!"
"message.1actions.HERO-MELEE.3624.01"	"1actions.zil"	"3624"	"HERO-MELEE"	"LTABLE"	"The haft of your "
"message.1actions.HERO-MELEE.3624.02"	"1actions.zil"	"3624"	"HERO-MELEE"	"LTABLE"	" knocks out the "
"message.1actions.HERO-MELEE.3624.03"	"1actions.zil"	"3624"	"HERO-MELEE"	"LTABLE"	"."
"message.1actions.HERO-MELEE.3625.01"	"1actions.zil"	"3625"	"HERO-MELEE"	"LTABLE"	"The "
"message.1actions.HERO-MELEE.3625.02"	"1actions.zil"	"3625"	"HERO-MELEE"	"LTABLE"	" is knocked out!"
"message.1actions.HERO-MELEE.3627.01"	"1actions.zil"	"3627"	"HERO-MELEE"	"LTABLE"	"It's curtains for the "
"message.1actions.HERO-MELEE.3627.02"	"1actions.zil"	"3627"	"HERO-MELEE"	"LTABLE"	" as your "
"message.1actions.HERO-MELEE.3627.03"	"1actions.zil"	"3627"	"HERO-MELEE"	"LTABLE"	" removes his head."
"message.1actions.HERO-MELEE.3628.01"	"1actions.zil"	"3628"	"HERO-MELEE"	"LTABLE"	"The fatal blow strikes the "
"message.1actions.HERO-MELEE.3628.02"	"1actions.zil"	"3628"	"HERO-MELEE"	"LTABLE"	" square in the heart: He dies."
"message.1actions.HERO-MELEE.3629.01"	"1actions.zil"	"3629"	"HERO-MELEE"	"LTABLE"	"The "
"message.1actions.HERO-MELEE.3629.02"	"1actions.zil"	"3629"	"HERO-MELEE"	"LTABLE"	" takes a fatal blow and slumps to the floor dead."
"message.1actions.HERO-MELEE.3631.01"	"1actions.zil"	"3631"	"HERO-MELEE"	"LTABLE"	"The "
"message.1actions.HERO-MELEE.3631.02"	"1actions.zil"	"3631"	"HERO-MELEE"	"LTABLE"	" is struck on the arm; blood begins to trickle down."
"message.1actions.HERO-MELEE.3632.01"	"1actions.zil"	"3632"	"HERO-MELEE"	"LTABLE"	"Your "
"message.1actions.HERO-MELEE.3632.02"	"1actions.zil"	"3632"	"HERO-MELEE"	"LTABLE"	" pinks the "
"message.1actions.HERO-MELEE.3632.03"	"1actions.zil"	"3632"	"HERO-MELEE"	"LTABLE"	" on the wrist, but it's not serious."
"message.1actions.HERO-MELEE.3633.01"	"1actions.zil"	"3633"	"HERO-MELEE"	"LTABLE"	"Your stroke lands, but it was only the flat of the blade."
"message.1actions.HERO-MELEE.3634.01"	"1actions.zil"	"3634"	"HERO-MELEE"	"LTABLE"	"The blow lands, making a shallow gash in the "
"message.1actions.HERO-MELEE.3634.02"	"1actions.zil"	"3634"	"HERO-MELEE"	"LTABLE"	"'s arm!"
"message.1actions.HERO-MELEE.3636.01"	"1actions.zil"	"3636"	"HERO-MELEE"	"LTABLE"	"The "
"message.1actions.HERO-MELEE.3636.02"	"1actions.zil"	"3636"	"HERO-MELEE"	"LTABLE"	" receives a deep gash in his side."
"message.1actions.HERO-MELEE.3637.01"	"1actions.zil"	"3637"	"HERO-MELEE"	"LTABLE"	"A savage blow on the thigh! The "
"message.1actions.HERO-MELEE.3637.02"	"1actions.zil"	"3637"	"HERO-MELEE"	"LTABLE"	" is stunned but can still fight!"
"message.1actions.HERO-MELEE.3638.01"	"1actions.zil"	"3638"	"HERO-MELEE"	"LTABLE"	"Slash! Your blow lands! That one hit an artery, it could be serious!"
"message.1actions.HERO-MELEE.3639.01"	"1actions.zil"	"3639"	"HERO-MELEE"	"LTABLE"	"Slash! Your stroke connects! This could be serious!"
"message.1actions.HERO-MELEE.3641.01"	"1actions.zil"	"3641"	"HERO-MELEE"	"LTABLE"	"The "
"message.1actions.HERO-MELEE.3641.02"	"1actions.zil"	"3641"	"HERO-MELEE"	"LTABLE"	" is staggered, and drops to his knees."
"message.1actions.HERO-MELEE.3642.01"	"1actions.zil"	"3642"	"HERO-MELEE"	"LTABLE"	"The "
"message.1actions.HERO-MELEE.3642.02"	"1actions.zil"	"3642"	"HERO-MELEE"	"LTABLE"	" is momentarily disoriented and can't fight back."
"message.1actions.HERO-MELEE.3643.01"	"1actions.zil"	"3643"	"HERO-MELEE"	"LTABLE"	"The force of your blow knocks the "
"message.1actions.HERO-MELEE.3643.02"	"1actions.zil"	"3643"	"HERO-MELEE"	"LTABLE"	" back, stunned."
"message.1actions.HERO-MELEE.3644.01"	"1actions.zil"	"3644"	"HERO-MELEE"	"LTABLE"	"The "
"message.1actions.HERO-MELEE.3644.02"	"1actions.zil"	"3644"	"HERO-MELEE"	"LTABLE"	" is confused and can't fight back."
"message.1actions.HERO-MELEE.3645.01"	"1actions.zil"	"3645"	"HERO-MELEE"	"LTABLE"	"The quickness of your thrust knocks the "
"message.1actions.HERO-MELEE.3645.02"	"1actions.zil"	"3645"	"HERO-MELEE"	"LTABLE"	" back, stunned."
"message.1actions.HERO-MELEE.3647.01"	"1actions.zil"	"3647"	"HERO-MELEE"	"LTABLE"	"The "
"message.1actions.HERO-MELEE.3647.02"	"1actions.zil"	"3647"	"HERO-MELEE"	"LTABLE"	"'s weapon is knocked to the floor, leaving him unarmed."
"message.1actions.HERO-MELEE.3648.01"	"1actions.zil"	"3648"	"HERO-MELEE"	"LTABLE"	"The "
"message.1actions.HERO-MELEE.3648.02"	"1actions.zil"	"3648"	"HERO-MELEE"	"LTABLE"	" is disarmed by a subtle feint past his guard."
"message.1actions.CYCLOPS-MELEE.3657.01"	"1actions.zil"	"3657"	"CYCLOPS-MELEE"	"LTABLE"	"The Cyclops misses, but the backwash almost knocks you over."
"message.1actions.CYCLOPS-MELEE.3658.01"	"1actions.zil"	"3658"	"CYCLOPS-MELEE"	"LTABLE"	"The Cyclops rushes you, but runs into the wall."
"message.1actions.CYCLOPS-MELEE.3660.01"	"1actions.zil"	"3660"	"CYCLOPS-MELEE"	"LTABLE"	"The Cyclops sends you crashing to the floor, unconscious."
"message.1actions.CYCLOPS-MELEE.3662.01"	"1actions.zil"	"3662"	"CYCLOPS-MELEE"	"LTABLE"	"The Cyclops breaks your neck with a massive smash."
"message.1actions.CYCLOPS-MELEE.3664.01"	"1actions.zil"	"3664"	"CYCLOPS-MELEE"	"LTABLE"	"A quick punch, but it was only a glancing blow."
"message.1actions.CYCLOPS-MELEE.3665.01"	"1actions.zil"	"3665"	"CYCLOPS-MELEE"	"LTABLE"	"A glancing blow from the Cyclops' fist."
"message.1actions.CYCLOPS-MELEE.3667.01"	"1actions.zil"	"3667"	"CYCLOPS-MELEE"	"LTABLE"	"The monster smashes his huge fist into your chest, breaking several\nribs."
"message.1actions.CYCLOPS-MELEE.3669.01"	"1actions.zil"	"3669"	"CYCLOPS-MELEE"	"LTABLE"	"The Cyclops almost knocks the wind out of you with a quick punch."
"message.1actions.CYCLOPS-MELEE.3671.01"	"1actions.zil"	"3671"	"CYCLOPS-MELEE"	"LTABLE"	"The Cyclops lands a punch that knocks the wind out of you."
"message.1actions.CYCLOPS-MELEE.3672.01"	"1actions.zil"	"3672"	"CYCLOPS-MELEE"	"LTABLE"	"Heedless of your weapons, the Cyclops tosses you against the rock\nwall of the room."
"message.1actions.CYCLOPS-MELEE.3675.01"	"1actions.zil"	"3675"	"CYCLOPS-MELEE"	"LTABLE"	"The Cyclops grabs your "
"message.1actions.CYCLOPS-MELEE.3675.02"	"1actions.zil"	"3675"	"CYCLOPS-MELEE"	"LTABLE"	", tastes it, and throws it to the\nground in disgust."
"message.1actions.CYCLOPS-MELEE.3677.01"	"1actions.zil"	"3677"	"CYCLOPS-MELEE"	"LTABLE"	"The monster grabs you on the wrist, squeezes, and you drop your\n"
"message.1actions.CYCLOPS-MELEE.3678.01"	"1actions.zil"	"3678"	"CYCLOPS-MELEE"	"LTABLE"	" in pain."
"message.1actions.CYCLOPS-MELEE.3680.01"	"1actions.zil"	"3680"	"CYCLOPS-MELEE"	"LTABLE"	"The Cyclops seems unable to decide whether to broil or stew his\ndinner."
"message.1actions.CYCLOPS-MELEE.3683.01"	"1actions.zil"	"3683"	"CYCLOPS-MELEE"	"LTABLE"	"The Cyclops, no sportsman, dispatches his unconscious victim."
"message.1actions.TROLL-MELEE.3692.01"	"1actions.zil"	"3692"	"TROLL-MELEE"	"LTABLE"	"The troll swings his axe, but it misses."
"message.1actions.TROLL-MELEE.3693.01"	"1actions.zil"	"3693"	"TROLL-MELEE"	"LTABLE"	"The troll's axe barely misses your ear."
"message.1actions.TROLL-MELEE.3694.01"	"1actions.zil"	"3694"	"TROLL-MELEE"	"LTABLE"	"The axe sweeps past as you jump aside."
"message.1actions.TROLL-MELEE.3695.01"	"1actions.zil"	"3695"	"TROLL-MELEE"	"LTABLE"	"The axe crashes against the rock, throwing sparks!"
"message.1actions.TROLL-MELEE.3697.01"	"1actions.zil"	"3697"	"TROLL-MELEE"	"LTABLE"	"The flat of the troll's axe hits you delicately on the head, knocking\nyou out."
"message.1actions.TROLL-MELEE.3700.01"	"1actions.zil"	"3700"	"TROLL-MELEE"	"LTABLE"	"The troll neatly removes your head."
"message.1actions.TROLL-MELEE.3701.01"	"1actions.zil"	"3701"	"TROLL-MELEE"	"LTABLE"	"The troll's axe stroke cleaves you from the nave to the chops."
"message.1actions.TROLL-MELEE.3702.01"	"1actions.zil"	"3702"	"TROLL-MELEE"	"LTABLE"	"The troll's axe removes your head."
"message.1actions.TROLL-MELEE.3704.01"	"1actions.zil"	"3704"	"TROLL-MELEE"	"LTABLE"	"The axe gets you right in the side. Ouch!"
"message.1actions.TROLL-MELEE.3705.01"	"1actions.zil"	"3705"	"TROLL-MELEE"	"LTABLE"	"The flat of the troll's axe skins across your forearm."
"message.1actions.TROLL-MELEE.3706.01"	"1actions.zil"	"3706"	"TROLL-MELEE"	"LTABLE"	"The troll's swing almost knocks you over as you barely parry\nin time."
"message.1actions.TROLL-MELEE.3708.01"	"1actions.zil"	"3708"	"TROLL-MELEE"	"LTABLE"	"The troll swings his axe, and it nicks your arm as you dodge."
"message.1actions.TROLL-MELEE.3710.01"	"1actions.zil"	"3710"	"TROLL-MELEE"	"LTABLE"	"The troll charges, and his axe slashes you on your "
"message.1actions.TROLL-MELEE.3710.02"	"1actions.zil"	"3710"	"TROLL-MELEE"	"LTABLE"	" arm."
"message.1actions.TROLL-MELEE.3711.01"	"1actions.zil"	"3711"	"TROLL-MELEE"	"LTABLE"	"An axe stroke makes a deep wound in your leg."
"message.1actions.TROLL-MELEE.3712.01"	"1actions.zil"	"3712"	"TROLL-MELEE"	"LTABLE"	"The troll's axe swings down, gashing your shoulder."
"message.1actions.TROLL-MELEE.3714.01"	"1actions.zil"	"3714"	"TROLL-MELEE"	"LTABLE"	"The troll hits you with a glancing blow, and you are momentarily\nstunned."
"message.1actions.TROLL-MELEE.3716.01"	"1actions.zil"	"3716"	"TROLL-MELEE"	"LTABLE"	"The troll swings; the blade turns on your armor but crashes\nbroadside into your head."
"message.1actions.TROLL-MELEE.3718.01"	"1actions.zil"	"3718"	"TROLL-MELEE"	"LTABLE"	"You stagger back under a hail of axe strokes."
"message.1actions.TROLL-MELEE.3719.01"	"1actions.zil"	"3719"	"TROLL-MELEE"	"LTABLE"	"The troll's mighty blow drops you to your knees."
"message.1actions.TROLL-MELEE.3721.01"	"1actions.zil"	"3721"	"TROLL-MELEE"	"LTABLE"	"The axe hits your "
"message.1actions.TROLL-MELEE.3721.02"	"1actions.zil"	"3721"	"TROLL-MELEE"	"LTABLE"	" and knocks it spinning."
"message.1actions.TROLL-MELEE.3722.01"	"1actions.zil"	"3722"	"TROLL-MELEE"	"LTABLE"	"The troll swings, you parry, but the force of his blow knocks your "
"message.1actions.TROLL-MELEE.3722.02"	"1actions.zil"	"3722"	"TROLL-MELEE"	"LTABLE"	" away."
"message.1actions.TROLL-MELEE.3723.01"	"1actions.zil"	"3723"	"TROLL-MELEE"	"LTABLE"	"The axe knocks your "
"message.1actions.TROLL-MELEE.3723.02"	"1actions.zil"	"3723"	"TROLL-MELEE"	"LTABLE"	" out of your hand. It falls to the floor."
"message.1actions.TROLL-MELEE.3725.01"	"1actions.zil"	"3725"	"TROLL-MELEE"	"LTABLE"	"The troll hesitates, fingering his axe."
"message.1actions.TROLL-MELEE.3726.01"	"1actions.zil"	"3726"	"TROLL-MELEE"	"LTABLE"	"The troll scratches his head ruminatively:  Might you be magically\nprotected, he wonders?"
"message.1actions.TROLL-MELEE.3729.01"	"1actions.zil"	"3729"	"TROLL-MELEE"	"LTABLE"	"Conquering his fears, the troll puts you to death."
"message.1actions.THIEF-MELEE.3738.01"	"1actions.zil"	"3738"	"THIEF-MELEE"	"LTABLE"	"The thief stabs nonchalantly with his stiletto and misses."
"message.1actions.THIEF-MELEE.3739.01"	"1actions.zil"	"3739"	"THIEF-MELEE"	"LTABLE"	"You dodge as the thief comes in low."
"message.1actions.THIEF-MELEE.3740.01"	"1actions.zil"	"3740"	"THIEF-MELEE"	"LTABLE"	"You parry a lightning thrust, and the thief salutes you with\na grim nod."
"message.1actions.THIEF-MELEE.3742.01"	"1actions.zil"	"3742"	"THIEF-MELEE"	"LTABLE"	"The thief tries to sneak past your guard, but you twist away."
"message.1actions.THIEF-MELEE.3744.01"	"1actions.zil"	"3744"	"THIEF-MELEE"	"LTABLE"	"Shifting in the midst of a thrust, the thief knocks you unconscious\nwith the haft of his stiletto."
"message.1actions.THIEF-MELEE.3746.01"	"1actions.zil"	"3746"	"THIEF-MELEE"	"LTABLE"	"The thief knocks you out."
"message.1actions.THIEF-MELEE.3748.01"	"1actions.zil"	"3748"	"THIEF-MELEE"	"LTABLE"	"Finishing you off, the thief inserts his blade into your heart."
