source_file	line	top_kind	top_name	angle_parent	angle_path	paren_parent	english
"gmacros.zil"	"27"	"DEFMAC"	"TELL"	"=?"	"DEFMAC/FORM/MAPF/FUNCTION/COND/COND/COND/OR/=?"	"<OR"	"DESC"
"gmacros.zil"	"28"	"DEFMAC"	"TELL"	"=?"	"DEFMAC/FORM/MAPF/FUNCTION/COND/COND/COND/OR/=?"	"<OR"	"D"
"gmacros.zil"	"29"	"DEFMAC"	"TELL"	"=?"	"DEFMAC/FORM/MAPF/FUNCTION/COND/COND/COND/OR/=?"	"<OR"	"OBJ"
"gmacros.zil"	"30"	"DEFMAC"	"TELL"	"=?"	"DEFMAC/FORM/MAPF/FUNCTION/COND/COND/COND/OR/=?"	"<OR"	"O"
"gmacros.zil"	"32"	"DEFMAC"	"TELL"	"=?"	"DEFMAC/FORM/MAPF/FUNCTION/COND/COND/COND/OR/=?"	"<OR"	"A"
"gmacros.zil"	"33"	"DEFMAC"	"TELL"	"=?"	"DEFMAC/FORM/MAPF/FUNCTION/COND/COND/COND/OR/=?"	"<OR"	"AN"
"gmacros.zil"	"35"	"DEFMAC"	"TELL"	"=?"	"DEFMAC/FORM/MAPF/FUNCTION/COND/COND/COND/OR/=?"	"<OR"	"NUM"
"gmacros.zil"	"36"	"DEFMAC"	"TELL"	"=?"	"DEFMAC/FORM/MAPF/FUNCTION/COND/COND/COND/OR/=?"	"<OR"	"N"
"gmacros.zil"	"38"	"DEFMAC"	"TELL"	"=?"	"DEFMAC/FORM/MAPF/FUNCTION/COND/COND/COND/OR/=?"	"<OR"	"CHAR"
"gmacros.zil"	"39"	"DEFMAC"	"TELL"	"=?"	"DEFMAC/FORM/MAPF/FUNCTION/COND/COND/COND/OR/=?"	"<OR"	"CHR"
"gmacros.zil"	"40"	"DEFMAC"	"TELL"	"=?"	"DEFMAC/FORM/MAPF/FUNCTION/COND/COND/COND/OR/=?"	"<OR"	"C"
"gmacros.zil"	"52"	"DEFMAC"	"VERB?"	"DEFMAC"	"DEFMAC"	"""ARGS"""	"ARGS"
"gmacros.zil"	"55"	"DEFMAC"	"PRSO?"	"DEFMAC"	"DEFMAC"	"""ARGS"""	"ARGS"
"gmacros.zil"	"58"	"DEFMAC"	"PRSI?"	"DEFMAC"	"DEFMAC"	"""ARGS"""	"ARGS"
"gmacros.zil"	"61"	"DEFMAC"	"ROOM?"	"DEFMAC"	"DEFMAC"	"""ARGS"""	"ARGS"
"gmacros.zil"	"64"	"DEFINE"	"MULTIFROB"	"DEFINE"	"DEFINE"	"X"	"AUX"
"gmacros.zil"	"78"	"DEFINE"	"MULTIFROB"	"STRING"	"DEFINE/REPEAT/REPEAT/SET/COND/FORM/COND/PARSE/STRING"	"<==?"	"V?"
"gmacros.zil"	"88"	"DEFMAC"	"BSET"	"DEFMAC"	"DEFMAC"	"'OBJ"	"ARGS"
"gmacros.zil"	"91"	"DEFMAC"	"BCLEAR"	"DEFMAC"	"DEFMAC"	"'OBJ"	"ARGS"
"gmacros.zil"	"94"	"DEFMAC"	"BSET?"	"DEFMAC"	"DEFMAC"	"'OBJ"	"ARGS"
"gmacros.zil"	"97"	"DEFINE"	"MULTIBITS"	"DEFINE"	"DEFINE"	"X"	"AUX"
"gmacros.zil"	"115"	"DEFMAC"	"PROB"	"DEFMAC"	"DEFMAC"	"'BASE?"	"OPTIONAL"
"gmacros.zil"	"128"	"ROUTINE"	"PICK-ONE"	"ROUTINE"	"ROUTINE"	"FROB"	"AUX"
"gmain.zil"	"1"	""	""	""	""	""	"Generic MAIN file for\n\t\t\t    The ZORK Trilogy\n\t\t       started on 7/28/83 by MARC"
"gmain.zil"	"34"	"ROUTINE"	"MAIN-LOOP"	"ROUTINE"	"ROUTINE"	"""AUX"""	"AUX"
"gmain.zil"	"38"	"ROUTINE"	"MAIN-LOOP-1"	"ROUTINE"	"ROUTINE"	"""AUX"""	"AUX"
"gmain.zil"	"87"	"ROUTINE"	"MAIN-LOOP-1"	"TELL"	"ROUTINE/COND/COND/COND/TELL"	"<NOT"	"It's too dark to see."
"gmain.zil"	"89"	"ROUTINE"	"MAIN-LOOP-1"	"TELL"	"ROUTINE/COND/COND/COND/TELL"	"T"	"It's not clear what you're referring to."
"gmain.zil"	"99"	"ROUTINE"	"MAIN-LOOP-1"	"TELL"	"ROUTINE/COND/COND/REPEAT/COND/COND/TELL"	"<G?"	"The "
"gmain.zil"	"101"	"ROUTINE"	"MAIN-LOOP-1"	"TELL"	"ROUTINE/COND/COND/REPEAT/COND/COND/COND/TELL"	"<NOT"	"other "
"gmain.zil"	"102"	"ROUTINE"	"MAIN-LOOP-1"	"TELL"	"ROUTINE/COND/COND/REPEAT/COND/COND/TELL"	"<G?"	"object"
"gmain.zil"	"104"	"ROUTINE"	"MAIN-LOOP-1"	"TELL"	"ROUTINE/COND/COND/REPEAT/COND/COND/COND/TELL"	"<NOT"	"s"
"gmain.zil"	"105"	"ROUTINE"	"MAIN-LOOP-1"	"TELL"	"ROUTINE/COND/COND/REPEAT/COND/COND/TELL"	"<G?"	" that you mentioned "
"gmain.zil"	"107"	"ROUTINE"	"MAIN-LOOP-1"	"TELL"	"ROUTINE/COND/COND/REPEAT/COND/COND/COND/TELL"	"<NOT"	"are"
"gmain.zil"	"108"	"ROUTINE"	"MAIN-LOOP-1"	"TELL"	"ROUTINE/COND/COND/REPEAT/COND/COND/COND/TELL"	"T"	"is"
"gmain.zil"	"109"	"ROUTINE"	"MAIN-LOOP-1"	"TELL"	"ROUTINE/COND/COND/REPEAT/COND/COND/TELL"	"<G?"	"n't here."
"gmain.zil"	"112"	"ROUTINE"	"MAIN-LOOP-1"	"TELL"	"ROUTINE/COND/COND/REPEAT/COND/COND/TELL"	"<NOT"	"There's nothing here you can take."
"gmain.zil"	"144"	"ROUTINE"	"MAIN-LOOP-1"	"TELL"	"ROUTINE/COND/COND/REPEAT/COND/COND/COND/TELL"	"ELSE"	": "
"gmain.zil"	"182"	"COND"	"(<GASSIGNED?"	"ROUTINE"	"COND/ROUTINE"	"A"	"OPTIONAL"
"gmain.zil"	"182"	"COND"	"(<GASSIGNED?"	"ROUTINE"	"COND/ROUTINE"	"A"	"AUX"
"gmain.zil"	"196"	"COND"	"(<GASSIGNED?"	"TELL"	"COND/ROUTINE/COND/TELL"	"<AND"	"I don't see what you are referring to."
"gmain.zil"	"235"	"COND"	"(<GASSIGNED?"	"ROUTINE"	"COND/PROG/ROUTINE"	"A"	"OPTIONAL"
"gmain.zil"	"235"	"COND"	"(<GASSIGNED?"	"ROUTINE"	"COND/PROG/ROUTINE"	"A"	"AUX"
"gmain.zil"	"238"	"COND"	"(<GASSIGNED?"	"TELL"	"COND/PROG/ROUTINE/COND/TELL"	",DEBUG"	"** PERFORM: PRSA = "
"gmain.zil"	"241"	"COND"	"(<GASSIGNED?"	"TELL"	"COND/PROG/ROUTINE/COND/COND/TELL"	"<AND"	" | PRSO = "
"gmain.zil"	"242"	"COND"	"(<GASSIGNED?"	"TELL"	"COND/PROG/ROUTINE/COND/COND/TELL"	".I"	" | PRSI = "
"gmain.zil"	"248"	"COND"	"(<GASSIGNED?"	"TELL"	"COND/PROG/ROUTINE/COND/TELL"	"<AND"	"I don't see what you are referring to."
"gmain.zil"	"258"	"COND"	"(<GASSIGNED?"	"D-APPLY"	"COND/PROG/ROUTINE/COND/AND/SET/D-APPLY"	"<AND"	"Not Here"
"gmain.zil"	"262"	"COND"	"(<GASSIGNED?"	"DD-APPLY"	"COND/PROG/ROUTINE/COND/COND/SET/DD-APPLY"	"<SET"	"Actor"
"gmain.zil"	"264"	"COND"	"(<GASSIGNED?"	"D-APPLY"	"COND/PROG/ROUTINE/COND/COND/SET/D-APPLY"	"<SET"	"Room (M-BEG)"
"gmain.zil"	"267"	"COND"	"(<GASSIGNED?"	"D-APPLY"	"COND/PROG/ROUTINE/COND/COND/SET/D-APPLY"	"<SET"	"Preaction"
"gmain.zil"	"269"	"COND"	"(<GASSIGNED?"	"D-APPLY"	"COND/PROG/ROUTINE/COND/COND/AND/SET/D-APPLY"	"<AND"	"PRSI"
"gmain.zil"	"275"	"COND"	"(<GASSIGNED?"	"DD-APPLY"	"COND/PROG/ROUTINE/COND/COND/AND/SET/DD-APPLY"	"<AND"	"Container"
"gmain.zil"	"280"	"COND"	"(<GASSIGNED?"	"D-APPLY"	"COND/PROG/ROUTINE/COND/COND/AND/SET/D-APPLY"	"<AND"	"PRSO"
"gmain.zil"	"290"	"COND"	"(<GASSIGNED?"	"DEFINE"	"COND/PROG/DEFINE"	"STR"	"OPTIONAL"
"gmain.zil"	"290"	"COND"	"(<GASSIGNED?"	"DEFINE"	"COND/PROG/DEFINE"	"STR"	"AUX"
"gmain.zil"	"295"	"COND"	"(<GASSIGNED?"	"TELL"	"COND/PROG/DEFINE/COND/COND/COND/TELL"	"<NOT"	"  Default ->"
"gmain.zil"	"296"	"COND"	"(<GASSIGNED?"	"TELL"	"COND/PROG/DEFINE/COND/COND/COND/TELL"	"T"	"  "
"gmain.zil"	"296"	"COND"	"(<GASSIGNED?"	"TELL"	"COND/PROG/DEFINE/COND/COND/COND/TELL"	"T"	" -> "
"gmain.zil"	"303"	"COND"	"(<GASSIGNED?"	"TELL"	"COND/PROG/DEFINE/COND/COND/COND/TELL"	"<==?"	"Fatal"
"gmain.zil"	"305"	"COND"	"(<GASSIGNED?"	"TELL"	"COND/PROG/DEFINE/COND/COND/COND/TELL"	"<NOT"	"Not handled"
"gmain.zil"	"306"	"COND"	"(<GASSIGNED?"	"TELL"	"COND/PROG/DEFINE/COND/COND/COND/TELL"	"T"	"Handled"
"gmain.zil"	"309"	"COND"	"(<GASSIGNED?"	"ROUTINE"	"COND/PROG/ROUTINE"	"STR"	"OPTIONAL"
"gmain.zil"	"310"	"COND"	"(<GASSIGNED?"	"TELL"	"COND/PROG/ROUTINE/COND/TELL"	",DEBUG"	"["
"gmain.zil"	"310"	"COND"	"(<GASSIGNED?"	"TELL"	"COND/PROG/ROUTINE/COND/TELL"	",DEBUG"	"=]"
"gparser.zil"	"1"	""	""	""	""	""	"Generic PARSER file for\n\t\t\t    The ZORK Trilogy\n\t\t       started on 7/28/83 by MARC"
"gparser.zil"	"7"	""	""	""	""	""	"Parser global variable convention:  All parser globals will\n  begin with 'P-'.  Local variables are not restricted in any\n  way.\n"
"gparser.zil"	"12"	"SETG"	"SIBREAKS"	"SETG"	"SETG"	""	".,"""
"gparser.zil"	"51"	""	""	""	""	""	"word pointer to unknown token in P-LEXV"
"gparser.zil"	"52"	""	""	""	""	""	"word pointer to sentence start in P-LEXV"
"gparser.zil"	"53"	""	""	""	""	""	"byte length of unparsed tokens in P-LEXV"
"gparser.zil"	"54"	""	""	""	""	""	"byte pointer to first free byte in OOPS-INBUF"
"gparser.zil"	"104"	""	""	""	""	""	" Grovel down the input finding the verb, prepositions, and noun clauses.\n   If the input is <direction> or <walk> <direction>, fall out immediately\n   setting PRSA to ,V?WALK and PRSO to <direction>.  Otherwise, perform\n   all required orphaning, syntax checking, and noun clause lookup."
"gparser.zil"	"109"	"ROUTINE"	"PARSER"	"ROUTINE"	"ROUTINE"	"""AUX"""	"AUX"
"gparser.zil"	"152"	"ROUTINE"	"PARSER"	"TELL"	"ROUTINE/COND/TELL"	"T"	">"
"gparser.zil"	"155"	"ROUTINE"	"PARSER"	"TELL"	"ROUTINE/COND/TELL"	"<ZERO?"	"I beg your pardon?"
"gparser.zil"	"162"	"ROUTINE"	"PARSER"	"TELL"	"ROUTINE/COND/COND/TELL"	"<NOT"	"I can't help your clumsiness."
"gparser.zil"	"169"	"ROUTINE"	"PARSER"	"TELL"	"ROUTINE/COND/COND/COND/TELL"	"<AND"	"Sorry, you can't correct mistakes in quoted text."
"gparser.zil"	"173"	"ROUTINE"	"PARSER"	"TELL"	"ROUTINE/COND/COND/COND/TELL"	"<G?"	"Warning: only the first word after OOPS is used."
"gparser.zil"	"186"	"ROUTINE"	"PARSER"	"TELL"	"ROUTINE/COND/COND/TELL"	"T"	"There was no word to replace!"
"gparser.zil"	"194"	"ROUTINE"	"PARSER"	"TELL"	"ROUTINE/COND/COND/TELL"	"<ZERO?"	"Beg pardon?"
"gparser.zil"	"197"	"ROUTINE"	"PARSER"	"TELL"	"ROUTINE/COND/COND/TELL"	",P-OFLAG"	"It's difficult to repeat fragments."
"gparser.zil"	"200"	"ROUTINE"	"PARSER"	"TELL"	"ROUTINE/COND/COND/TELL"	"<NOT"	"That would just repeat a mistake."
"gparser.zil"	"211"	"ROUTINE"	"PARSER"	"TELL"	"ROUTINE/COND/COND/COND/TELL"	"T"	"I couldn't understand that sentence."
"gparser.zil"	"332"	"ROUTINE"	"PARSER"	"TELL"	"ROUTINE/COND/REPEAT/COND/COND/COND/TELL"	"<EQUAL?"	"There were too many nouns in that sentence."
"gparser.zil"	"354"	"ROUTINE"	"PARSER"	"TELL"	"ROUTINE/COND/REPEAT/COND/COND/TELL"	"<AND"	"Please consult your manual for the correct way to talk to other people\nor creatures."
"gparser.zil"	"387"	"ROUTINE"	"STUFF"	"ROUTINE"	"ROUTINE"	"SRC"	"OPTIONAL"
"gparser.zil"	"387"	"ROUTINE"	"STUFF"	"ROUTINE"	"ROUTINE"	"SRC"	"AUX"
"gparser.zil"	"402"	"ROUTINE"	"INBUF-STUFF"	"ROUTINE"	"ROUTINE"	"SRC"	"AUX"
"gparser.zil"	"410"	"ROUTINE"	"INBUF-ADD"	"ROUTINE"	"ROUTINE"	"LEN"	"AUX"
"gparser.zil"	"430"	"ROUTINE"	"WT?"	"ROUTINE"	"ROUTINE"	"PTR"	"OPTIONAL"
"gparser.zil"	"430"	"ROUTINE"	"WT?"	"ROUTINE"	"ROUTINE"	"PTR"	"AUX"
"gparser.zil"	"440"	"ROUTINE"	"CLAUSE"	"ROUTINE"	"ROUTINE"	"PTR"	"AUX"
"gparser.zil"	"512"	"ROUTINE"	"NUMBER?"	"ROUTINE"	"ROUTINE"	"PTR"	"AUX"
"gparser.zil"	"543"	"ROUTINE"	"ORPHAN-MERGE"	"ROUTINE"	"ROUTINE"	"""AUX"""	"AUX"
"gparser.zil"	"665"	"ROUTINE"	"UNKNOWN-WORD"	"ROUTINE"	"ROUTINE"	"PTR"	"AUX"
"gparser.zil"	"668"	"ROUTINE"	"UNKNOWN-WORD"	"TELL"	"ROUTINE/COND/TELL"	"<VERB?"	"Nothing happens."
"gparser.zil"	"670"	"ROUTINE"	"UNKNOWN-WORD"	"TELL"	"ROUTINE/TELL"	""	"I don't know the word """
"gparser.zil"	"673"	"ROUTINE"	"UNKNOWN-WORD"	"TELL"	"ROUTINE/TELL"	""	"""."
"gparser.zil"	"677"	"ROUTINE"	"CANT-USE"	"ROUTINE"	"ROUTINE"	"PTR"	"AUX"
"gparser.zil"	"679"	"ROUTINE"	"CANT-USE"	"TELL"	"ROUTINE/COND/TELL"	"<VERB?"	"Nothing happens."
"gparser.zil"	"681"	"ROUTINE"	"CANT-USE"	"TELL"	"ROUTINE/TELL"	""	"You used the word """
"gparser.zil"	"684"	"ROUTINE"	"CANT-USE"	"TELL"	"ROUTINE/TELL"	""	""" in a way that I don't understand."
"gparser.zil"	"707"	"ROUTINE"	"SYNTAX-CHECK"	"ROUTINE"	"ROUTINE"	"""AUX"""	"AUX"
"gparser.zil"	"710"	"ROUTINE"	"SYNTAX-CHECK"	"TELL"	"ROUTINE/COND/TELL"	"<ZERO?"	"There was no verb in that sentence!"
"gparser.zil"	"734"	"ROUTINE"	"SYNTAX-CHECK"	"TELL"	"ROUTINE/REPEAT/COND/COND/TELL"	"T"	"That sentence isn't one I recognize."
"gparser.zil"	"754"	"ROUTINE"	"SYNTAX-CHECK"	"TELL"	"ROUTINE/COND/TELL"	"<EQUAL?"	"That question can't be answered."
"gparser.zil"	"760"	"ROUTINE"	"SYNTAX-CHECK"	"TELL"	"ROUTINE/COND/TELL"	"T"	"What do you want to "
"gparser.zil"	"762"	"ROUTINE"	"SYNTAX-CHECK"	"TELL"	"ROUTINE/COND/COND/TELL"	"<EQUAL?"	"tell"
"gparser.zil"	"769"	"ROUTINE"	"SYNTAX-CHECK"	"TELL"	"ROUTINE/COND/COND/TELL"	".DRIVE2"	" "
"gparser.zil"	"774"	"ROUTINE"	"SYNTAX-CHECK"	"TELL"	"ROUTINE/COND/TELL"	"T"	"?"
"gparser.zil"	"778"	"ROUTINE"	"CANT-ORPHAN"	"TELL"	"ROUTINE/TELL"	""	"""I don't understand! What are you referring to?"""
"gparser.zil"	"782"	"ROUTINE"	"ORPHAN"	"ROUTINE"	"ROUTINE"	"D1"	"AUX"
"gparser.zil"	"810"	"ROUTINE"	"THING-PRINT"	"ROUTINE"	"ROUTINE"	"PRSO?"	"OPTIONAL"
"gparser.zil"	"810"	"ROUTINE"	"THING-PRINT"	"ROUTINE"	"ROUTINE"	"PRSO?"	"AUX"
"gparser.zil"	"820"	"ROUTINE"	"BUFFER-PRINT"	"ROUTINE"	"ROUTINE"	"BEG"	"AUX"
"gparser.zil"	"827"	"ROUTINE"	"BUFFER-PRINT"	"TELL"	"ROUTINE/REPEAT/COND/COND/TELL"	"<EQUAL?"	", "
"gparser.zil"	"829"	"ROUTINE"	"BUFFER-PRINT"	"TELL"	"ROUTINE/REPEAT/COND/COND/TELL"	"ELSE"	" "
"gparser.zil"	"840"	"ROUTINE"	"BUFFER-PRINT"	"TELL"	"ROUTINE/REPEAT/COND/COND/COND/TELL"	"<AND"	"the "
"gparser.zil"	"851"	"ROUTINE"	"PREP-PRINT"	"ROUTINE"	"ROUTINE"	"PREP"	"AUX"
"gparser.zil"	"853"	"ROUTINE"	"PREP-PRINT"	"TELL"	"ROUTINE/COND/TELL"	"<NOT"	" "
"gparser.zil"	"860"	"ROUTINE"	"CLAUSE-COPY"	"ROUTINE"	"ROUTINE"	"SRC"	"OPTIONAL"
"gparser.zil"	"860"	"ROUTINE"	"CLAUSE-COPY"	"ROUTINE"	"ROUTINE"	"SRC"	"AUX"
"gparser.zil"	"882"	"ROUTINE"	"CLAUSE-ADD"	"ROUTINE"	"ROUTINE"	"WRD"	"AUX"
"gparser.zil"	"888"	"ROUTINE"	"PREP-FIND"	"ROUTINE"	"ROUTINE"	"PREP"	"AUX"
"gparser.zil"	"901"	"ROUTINE"	"GWIM"	"ROUTINE"	"ROUTINE"	"GBIT"	"AUX"
"gparser.zil"	"911"	"ROUTINE"	"GWIM"	"TELL"	"ROUTINE/COND/COND/TELL"	"<EQUAL?"	"("
"gparser.zil"	"916"	"ROUTINE"	"GWIM"	"TELL"	"ROUTINE/COND/COND/COND/COND/TELL"	"<EQUAL?"	" of"
"gparser.zil"	"917"	"ROUTINE"	"GWIM"	"TELL"	"ROUTINE/COND/COND/COND/TELL"	"<AND"	" "
"gparser.zil"	"919"	"ROUTINE"	"GWIM"	"TELL"	"ROUTINE/COND/COND/COND/COND/TELL"	"<EQUAL?"	"your hands"
"gparser.zil"	"921"	"ROUTINE"	"GWIM"	"TELL"	"ROUTINE/COND/COND/COND/COND/TELL"	"T"	"the "
"gparser.zil"	"922"	"ROUTINE"	"GWIM"	"TELL"	"ROUTINE/COND/COND/COND/TELL"	"<AND"	")"
"gparser.zil"	"924"	"ROUTINE"	"GWIM"	"TELL"	"ROUTINE/COND/COND/COND/TELL"	"ELSE"	")"
"gparser.zil"	"928"	"ROUTINE"	"SNARF-OBJECTS"	"ROUTINE"	"ROUTINE"	"""AUX"""	"AUX"
"gparser.zil"	"945"	"ROUTINE"	"BUT-MERGE"	"ROUTINE"	"ROUTINE"	"TBL"	"AUX"
"gparser.zil"	"978"	"ROUTINE"	"SNARFEM"	"ROUTINE"	"ROUTINE"	"PTR"	"AUX"
"gparser.zil"	"1041"	"ROUTINE"	"GET-OBJECT"	"ROUTINE"	"ROUTINE"	"TBL"	"OPTIONAL"
"gparser.zil"	"1042"	"ROUTINE"	"GET-OBJECT"	"ROUTINE"	"ROUTINE"	"TBL"	"AUX"
"gparser.zil"	"1066"	"ROUTINE"	"GET-OBJECT"	"TELL"	"ROUTINE/COND/COND/TELL"	".VRB"	"There seems to be a noun missing in that sentence!"
"gparser.zil"	"1085"	"ROUTINE"	"GET-OBJECT"	"TELL"	"ROUTINE/PROG/COND/COND/TELL"	"<NOT"	"(How about the "
"gparser.zil"	"1087"	"ROUTINE"	"GET-OBJECT"	"TELL"	"ROUTINE/PROG/COND/COND/TELL"	"<NOT"	"?)"
"gparser.zil"	"1114"	"ROUTINE"	"GET-OBJECT"	"TELL"	"ROUTINE/PROG/COND/COND/COND/TELL"	".VRB"	"There seems to be a noun missing in that sentence!"
"gparser.zil"	"1132"	"ROUTINE"	"GET-OBJECT"	"TELL"	"ROUTINE/PROG/COND/COND/COND/TELL"	"T"	"It's too dark to see!"
"gparser.zil"	"1146"	"ROUTINE"	"WHICH-PRINT"	"ROUTINE"	"ROUTINE"	"TLEN"	"AUX"
"gparser.zil"	"1148"	"ROUTINE"	"WHICH-PRINT"	"TELL"	"ROUTINE/TELL"	""	"Which "
"gparser.zil"	"1155"	"ROUTINE"	"WHICH-PRINT"	"TELL"	"ROUTINE/TELL"	""	" do you mean, "
"gparser.zil"	"1159"	"ROUTINE"	"WHICH-PRINT"	"TELL"	"ROUTINE/REPEAT/TELL"	""	"the "
"gparser.zil"	"1161"	"ROUTINE"	"WHICH-PRINT"	"TELL"	"ROUTINE/REPEAT/COND/COND/TELL"	"<NOT"	","
"gparser.zil"	"1162"	"ROUTINE"	"WHICH-PRINT"	"TELL"	"ROUTINE/REPEAT/COND/TELL"	"<EQUAL?"	" or "
"gparser.zil"	"1163"	"ROUTINE"	"WHICH-PRINT"	"TELL"	"ROUTINE/REPEAT/COND/TELL"	"<G?"	", "
"gparser.zil"	"1165"	"ROUTINE"	"WHICH-PRINT"	"TELL"	"ROUTINE/REPEAT/COND/TELL"	"<L?"	"?"
"gparser.zil"	"1169"	"ROUTINE"	"GLOBAL-CHECK"	"ROUTINE"	"ROUTINE"	"TBL"	"AUX"
"gparser.zil"	"1202"	"ROUTINE"	"DO-SL"	"ROUTINE"	"ROUTINE"	"OBJ"	"AUX"
"gparser.zil"	"1216"	"ROUTINE"	"SEARCH-LIST"	"ROUTINE"	"ROUTINE"	"OBJ"	"AUX"
"gparser.zil"	"1239"	"ROUTINE"	"OBJ-FOUND"	"ROUTINE"	"ROUTINE"	"OBJ"	"AUX"
"gparser.zil"	"1248"	"ROUTINE"	"ITAKE-CHECK"	"ROUTINE"	"ROUTINE"	"TBL"	"AUX"
"gparser.zil"	"1261"	"ROUTINE"	"ITAKE-CHECK"	"TELL"	"ROUTINE/COND/REPEAT/COND/COND/COND/TELL"	"<NOT"	"I don't see what you're referring to."
"gparser.zil"	"1283"	"ROUTINE"	"ITAKE-CHECK"	"TELL"	"ROUTINE/COND/REPEAT/COND/COND/COND/COND/TELL"	"<EQUAL?"	"You don't have that!"
"gparser.zil"	"1285"	"ROUTINE"	"ITAKE-CHECK"	"TELL"	"ROUTINE/COND/REPEAT/COND/COND/COND/TELL"	"<AND"	"You don't have the "
"gparser.zil"	"1287"	"ROUTINE"	"ITAKE-CHECK"	"TELL"	"ROUTINE/COND/REPEAT/COND/COND/COND/TELL"	"<AND"	"."
"gparser.zil"	"1291"	"ROUTINE"	"ITAKE-CHECK"	"TELL"	"ROUTINE/COND/REPEAT/COND/COND/COND/TELL"	"<AND"	"(Taken)"
"gparser.zil"	"1294"	"ROUTINE"	"MANY-CHECK"	"ROUTINE"	"ROUTINE"	"""AUX"""	"AUX"
"gparser.zil"	"1302"	"ROUTINE"	"MANY-CHECK"	"TELL"	"ROUTINE/COND/TELL"	".LOSS"	"You can't use multiple "
"gparser.zil"	"1303"	"ROUTINE"	"MANY-CHECK"	"TELL"	"ROUTINE/COND/COND/TELL"	"<EQUAL?"	"in"
"gparser.zil"	"1304"	"ROUTINE"	"MANY-CHECK"	"TELL"	"ROUTINE/COND/TELL"	".LOSS"	"direct objects with """
"gparser.zil"	"1306"	"ROUTINE"	"MANY-CHECK"	"TELL"	"ROUTINE/COND/COND/TELL"	"<ZERO?"	"tell"
"gparser.zil"	"1311"	"ROUTINE"	"MANY-CHECK"	"TELL"	"ROUTINE/COND/TELL"	".LOSS"	"""."
"gparser.zil"	"1315"	"ROUTINE"	"ZMEMQ"	"ROUTINE"	"ROUTINE"	"ITM"	"OPTIONAL"
"gparser.zil"	"1315"	"ROUTINE"	"ZMEMQ"	"ROUTINE"	"ROUTINE"	"ITM"	"AUX"
"gparser.zil"	"1324"	"ROUTINE"	"ZMEMQB"	"ROUTINE"	"ROUTINE"	"ITM"	"AUX"
"gparser.zil"	"1333"	"ROUTINE"	"LIT?"	"ROUTINE"	"ROUTINE"	"RM"	"OPTIONAL"
"gparser.zil"	"1333"	"ROUTINE"	"LIT?"	"ROUTINE"	"ROUTINE"	"RM"	"AUX"
"gparser.zil"	"1357"	"ROUTINE"	"THIS-IT?"	"ROUTINE"	"ROUTINE"	"OBJ"	"AUX"
"gparser.zil"	"1372"	"ROUTINE"	"ACCESSIBLE?"	"ROUTINE"	"ROUTINE"	"OBJ"	"AUX"
"gsyntax.zil"	"1"	""	""	""	""	""	"Generic SYNTAX file for\n\t\t\t    The ZORK Trilogy\n\t\t       started on 7/21/83 by SEM"
"gsyntax.zil"	"7"	""	""	""	""	""	"Buzzwords, Prepositions and Directions"
"gsyntax.zil"	"38"	""	""	""	""	""	"Game Commands"
"gsyntax.zil"	"81"	""	""	""	""	""	"Real Verbs"
"gverbs.zil"	"1"	""	""	""	""	""	"Generic VERBS file for\n\t\t\t    The ZORK Trilogy\n\t\t       started on 7/25/83 by SEM"
"gverbs.zil"	"7"	""	""	""	""	""	"Verb Functions for Game Commands"
"gverbs.zil"	"16"	"ROUTINE"	"V-VERBOSE"	"TELL"	"ROUTINE/TELL"	""	"Maximum verbosity."
"gverbs.zil"	"21"	"ROUTINE"	"V-BRIEF"	"TELL"	"ROUTINE/TELL"	""	"Brief descriptions."
"gverbs.zil"	"25"	"ROUTINE"	"V-SUPER-BRIEF"	"TELL"	"ROUTINE/TELL"	""	"Superbrief descriptions."
"gverbs.zil"	"31"	"ROUTINE"	"V-INVENTORY"	"TELL"	"ROUTINE/COND/TELL"	"T"	"You are empty-handed."
"gverbs.zil"	"33"	"ROUTINE"	"FINISH"	"ROUTINE"	"ROUTINE"	"""AUX"""	"AUX"
"gverbs.zil"	"38"	"ROUTINE"	"FINISH"	"TELL"	"ROUTINE/REPEAT/TELL"	""	"Would you like to restart the game from the beginning, restore a saved\ngame position, or end this session of the game?|\n(Type RESTART, RESTORE, or QUIT):|\n>"
"gverbs.zil"	"46"	"ROUTINE"	"FINISH"	"TELL"	"ROUTINE/REPEAT/COND/TELL"	"<EQUAL?"	"Failed."
"gverbs.zil"	"49"	"ROUTINE"	"FINISH"	"TELL"	"ROUTINE/REPEAT/COND/COND/TELL"	"<RESTORE>"	"Ok."
"gverbs.zil"	"51"	"ROUTINE"	"FINISH"	"TELL"	"ROUTINE/REPEAT/COND/COND/TELL"	"T"	"Failed."
"gverbs.zil"	"55"	"ROUTINE"	"V-QUIT"	"ROUTINE"	"ROUTINE"	"""AUX"""	"AUX"
"gverbs.zil"	"58"	"ROUTINE"	"V-QUIT"	"TELL"	"ROUTINE/TELL"	""	"Do you wish to leave the game? (Y is affirmative): "
"gverbs.zil"	"61"	"ROUTINE"	"V-QUIT"	"TELL"	"ROUTINE/COND/TELL"	"ELSE"	"Ok."
"gverbs.zil"	"65"	"ROUTINE"	"V-RESTART"	"TELL"	"ROUTINE/TELL"	""	"Do you wish to restart? (Y is affirmative): "
"gverbs.zil"	"67"	"ROUTINE"	"V-RESTART"	"TELL"	"ROUTINE/COND/TELL"	"<YES?>"	"Restarting."
