"id"	"english"	"translation"	"status"	"notes"	"source_file"	"line"	"routine"	"container"
"message.gverbs.V-CUT.400.02"	"...."	"...."	"source"	"原文表示"	"gverbs.zil"	"400"	"V-CUT"	"TELL"
"message.gverbs.V-DEFLATE.403.01"	"Come on, now!"	"Come on, now!"	"source"	"原文表示"	"gverbs.zil"	"403"	"V-DEFLATE"	"TELL"
"message.gverbs.V-DIG.410.01"	"There's no reason to be digging here."	"There's no reason to be digging here."	"source"	"原文表示"	"gverbs.zil"	"410"	"V-DIG"	"TELL"
"message.gverbs.V-DIG.414.01"	"Digging with the "	"Digging with the "	"source"	"原文表示"	"gverbs.zil"	"414"	"V-DIG"	"TELL"
"message.gverbs.V-DIG.414.02"	" is slow and tedious."	" is slow and tedious."	"source"	"原文表示"	"gverbs.zil"	"414"	"V-DIG"	"TELL"
"message.gverbs.V-DIG.416.01"	"Digging with a "	"Digging with a "	"source"	"原文表示"	"gverbs.zil"	"416"	"V-DIG"	"TELL"
"message.gverbs.V-DIG.416.02"	" is silly."	" is silly."	"source"	"原文表示"	"gverbs.zil"	"416"	"V-DIG"	"TELL"
"message.gverbs.V-DISEMBARK.424.01"	"You're not in that!"	"You're not in that!"	"source"	"原文表示"	"gverbs.zil"	"424"	"V-DISEMBARK"	"TELL"
"message.gverbs.V-DISEMBARK.427.01"	"You are on your own feet again."	"You are on your own feet again."	"source"	"原文表示"	"gverbs.zil"	"427"	"V-DISEMBARK"	"TELL"
"message.gverbs.V-DISEMBARK.431.01"	"You realize that getting out here would be fatal."	"You realize that getting out here would be fatal."	"source"	"原文表示"	"gverbs.zil"	"431"	"V-DISEMBARK"	"TELL"
"message.gverbs.V-DISENCHANT.466.01"	"Nothing happens."	"Nothing happens."	"source"	"原文表示"	"gverbs.zil"	"466"	"V-DISENCHANT"	"TELL"
"message.gverbs.V-DRINK-FROM.472.01"	"How peculiar!"	"How peculiar!"	"source"	"原文表示"	"gverbs.zil"	"472"	"V-DRINK-FROM"	"TELL"
"message.gverbs.V-DROP.481.01"	"Dropped."	"Dropped."	"source"	"原文表示"	"gverbs.zil"	"481"	"V-DROP"	"TELL"
"message.gverbs.V-EAT.487.01"	"You're not holding that."	"You're not holding that."	"source"	"原文表示"	"gverbs.zil"	"487"	"V-EAT"	"TELL"
"message.gverbs.V-EAT.489.01"	"How can you drink that?"	"How can you drink that?"	"source"	"原文表示"	"gverbs.zil"	"489"	"V-EAT"	"TELL"
"message.gverbs.V-EAT.491.01"	"Thank you very much. It really hit the spot."	"Thank you very much. It really hit the spot."	"source"	"原文表示"	"gverbs.zil"	"491"	"V-EAT"	"TELL"
"message.gverbs.V-EAT.504.01"	"There isn't any water here."	"There isn't any water here."	"source"	"原文表示"	"gverbs.zil"	"504"	"V-EAT"	"TELL"
"message.gverbs.V-EAT.508.01"	"You have to be holding the "	"You have to be holding the "	"source"	"原文表示"	"gverbs.zil"	"508"	"V-EAT"	"TELL"
"message.gverbs.V-EAT.508.02"	" first."	" first."	"source"	"原文表示"	"gverbs.zil"	"508"	"V-EAT"	"TELL"
"message.gverbs.V-EAT.511.01"	"You'll have to open the "	"You'll have to open the "	"source"	"原文表示"	"gverbs.zil"	"511"	"V-EAT"	"TELL"
"message.gverbs.V-EAT.511.02"	" first."	" first."	"source"	"原文表示"	"gverbs.zil"	"511"	"V-EAT"	"TELL"
"message.gverbs.V-EAT.516.01"	"I don't think that the "	"I don't think that the "	"source"	"原文表示"	"gverbs.zil"	"516"	"V-EAT"	"TELL"
"message.gverbs.V-EAT.516.02"	" would agree with you."	" would agree with you."	"source"	"原文表示"	"gverbs.zil"	"516"	"V-EAT"	"TELL"
"message.gverbs.HIT-SPOT.523.01"	"Thank you very much. I was rather thirsty (from all this talking,\nprobably)."	"Thank you very much. I was rather thirsty (from all this talking,\nprobably)."	"source"	"原文表示"	"gverbs.zil"	"523"	"HIT-SPOT"	"TELL"
"message.gverbs.V-ECHO.536.01"	"..."	"..."	"source"	"原文表示"	"gverbs.zil"	"536"	"V-ECHO"	"TELL"
"message.gverbs.V-ECHO.545.01"	" "	" "	"source"	"原文表示"	"gverbs.zil"	"545"	"V-ECHO"	"TELL"
"message.gverbs.V-ECHO.546.01"	"echo echo ..."	"echo echo ..."	"source"	"原文表示"	"gverbs.zil"	"546"	"V-ECHO"	"TELL"
"message.gverbs.REMOVE-CAREFULLY.617.01"	"You are left in the dark..."	"You are left in the dark..."	"source"	"原文表示"	"gverbs.zil"	"617"	"REMOVE-CAREFULLY"	"TELL"
"message.gverbs.V-EXAMINE.630.01"	"There's nothing special about the "	"There's nothing special about the "	"source"	"原文表示"	"gverbs.zil"	"630"	"V-EXAMINE"	"TELL"
"message.gverbs.V-EXAMINE.630.02"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"630"	"V-EXAMINE"	"TELL"
"message.gverbs.V-EXORCISE.644.01"	"What a bizarre concept!"	"What a bizarre concept!"	"source"	"原文表示"	"gverbs.zil"	"644"	"V-EXORCISE"	"TELL"
"message.gverbs.PRE-FILL.656.01"	"There is nothing to fill it with."	"There is nothing to fill it with."	"source"	"原文表示"	"gverbs.zil"	"656"	"PRE-FILL"	"TELL"
"message.gverbs.V-FILL.673.01"	"There's nothing to fill it with."	"There's nothing to fill it with."	"source"	"原文表示"	"gverbs.zil"	"673"	"V-FILL"	"TELL"
"message.gverbs.V-FILL.675.01"	"You may know how to do that, but I don't."	"You may know how to do that, but I don't."	"source"	"原文表示"	"gverbs.zil"	"675"	"V-FILL"	"TELL"
"message.gverbs.V-FIND.680.01"	"Within six feet of your head, assuming you haven't left that\nsomewhere."	"Within six feet of your head, assuming you haven't left that\nsomewhere."	"source"	"原文表示"	"gverbs.zil"	"680"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.683.01"	"You're around here somewhere..."	"You're around here somewhere..."	"source"	"原文表示"	"gverbs.zil"	"683"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.685.01"	"You find it."	"You find it."	"source"	"原文表示"	"gverbs.zil"	"685"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.687.01"	"You have it."	"You have it."	"source"	"原文表示"	"gverbs.zil"	"687"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.691.01"	"It's right here."	"It's right here."	"source"	"原文表示"	"gverbs.zil"	"691"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.693.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"693"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.693.02"	" has it."	" has it."	"source"	"原文表示"	"gverbs.zil"	"693"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.695.01"	"It's on the "	"It's on the "	"source"	"原文表示"	"gverbs.zil"	"695"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.695.02"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"695"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.697.01"	"It's in the "	"It's in the "	"source"	"原文表示"	"gverbs.zil"	"697"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.697.02"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"697"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.699.01"	"Beats me."	"Beats me."	"source"	"原文表示"	"gverbs.zil"	"699"	"V-FIND"	"TELL"
"message.gverbs.V-FOLLOW.702.01"	"You're nuts!"	"You're nuts!"	"source"	"原文表示"	"gverbs.zil"	"702"	"V-FOLLOW"	"TELL"
"message.gverbs.V-FROBOZZ.706.01"	"The FROBOZZ Corporation created, owns, and operates this dungeon."	"The FROBOZZ Corporation created, owns, and operates this dungeon."	"source"	"原文表示"	"gverbs.zil"	"706"	"V-FROBOZZ"	"TELL"
"message.gverbs.PRE-GIVE.711.01"	"That's easy for you to say since you don't even have the "	"That's easy for you to say since you don't even have the "	"source"	"原文表示"	"gverbs.zil"	"711"	"PRE-GIVE"	"TELL"
"message.gverbs.PRE-GIVE.711.02"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"711"	"PRE-GIVE"	"TELL"
"message.gverbs.V-GIVE.715.01"	"You can't give a "	"You can't give a "	"source"	"原文表示"	"gverbs.zil"	"715"	"V-GIVE"	"TELL"
"message.gverbs.V-GIVE.715.02"	" to a "	" to a "	"source"	"原文表示"	"gverbs.zil"	"715"	"V-GIVE"	"TELL"
"message.gverbs.V-GIVE.715.03"	"!"	"!"	"source"	"原文表示"	"gverbs.zil"	"715"	"V-GIVE"	"TELL"
"message.gverbs.V-GIVE.717.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"717"	"V-GIVE"	"TELL"
"message.gverbs.V-GIVE.717.02"	" refuses it politely."	" refuses it politely."	"source"	"原文表示"	"gverbs.zil"	"717"	"V-GIVE"	"TELL"
"message.gverbs.V-HATCH.720.01"	"Bizarre!"	"Bizarre!"	"source"	"原文表示"	"gverbs.zil"	"720"	"V-HATCH"	"TELL"
"message.gverbs.V-HELLO.728.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"728"	"V-HELLO"	"TELL"
"message.gverbs.V-HELLO.728.02"	" bows his head to you in greeting."	" bows his head to you in greeting."	"source"	"原文表示"	"gverbs.zil"	"728"	"V-HELLO"	"TELL"
"message.gverbs.V-HELLO.731.01"	"It's a well known fact that only schizophrenics say ""Hello"" to a "	"It's a well known fact that only schizophrenics say ""Hello"" to a "	"source"	"原文表示"	"gverbs.zil"	"731"	"V-HELLO"	"TELL"
"message.gverbs.V-HELLO.732.01"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"732"	"V-HELLO"	"TELL"
"message.gverbs.V-INCANT.752.01"	"The incantation echoes back faintly, but nothing else happens."	"The incantation echoes back faintly, but nothing else happens."	"source"	"原文表示"	"gverbs.zil"	"752"	"V-INCANT"	"TELL"
"message.gverbs.V-INFLATE.758.01"	"How can you inflate that?"	"How can you inflate that?"	"source"	"原文表示"	"gverbs.zil"	"758"	"V-INFLATE"	"TELL"
"message.gverbs.V-KICK.760.01"	"Kicking the "	"Kicking the "	"source"	"原文表示"	"gverbs.zil"	"760"	"V-KICK"	"HACK-HACK"
"message.gverbs.V-KISS.763.01"	"I'd sooner kiss a pig."	"I'd sooner kiss a pig."	"source"	"原文表示"	"gverbs.zil"	"763"	"V-KISS"	"TELL"
"message.gverbs.V-KNOCK.767.01"	"Nobody's home."	"Nobody's home."	"source"	"原文表示"	"gverbs.zil"	"767"	"V-KNOCK"	"TELL"
"message.gverbs.V-KNOCK.769.01"	"Why knock on a "	"Why knock on a "	"source"	"原文表示"	"gverbs.zil"	"769"	"V-KNOCK"	"TELL"
"message.gverbs.V-KNOCK.769.02"	"?"	"?"	"source"	"原文表示"	"gverbs.zil"	"769"	"V-KNOCK"	"TELL"
"message.gverbs.V-LAMP-OFF.774.01"	"It is already off."	"It is already off."	"source"	"原文表示"	"gverbs.zil"	"774"	"V-LAMP-OFF"	"TELL"
"message.gverbs.V-LAMP-OFF.779.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"779"	"V-LAMP-OFF"	"TELL"
"message.gverbs.V-LAMP-OFF.779.02"	" is now off."	" is now off."	"source"	"原文表示"	"gverbs.zil"	"779"	"V-LAMP-OFF"	"TELL"
"message.gverbs.V-LAMP-OFF.781.01"	"It is now pitch black."	"It is now pitch black."	"source"	"原文表示"	"gverbs.zil"	"781"	"V-LAMP-OFF"	"TELL"
"message.gverbs.V-LAMP-OFF.783.01"	"You can't turn that off."	"You can't turn that off."	"source"	"原文表示"	"gverbs.zil"	"783"	"V-LAMP-OFF"	"TELL"
"message.gverbs.V-LAMP-ON.789.01"	"It is already on."	"It is already on."	"source"	"原文表示"	"gverbs.zil"	"789"	"V-LAMP-ON"	"TELL"
"message.gverbs.V-LAMP-ON.792.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"792"	"V-LAMP-ON"	"TELL"
"message.gverbs.V-LAMP-ON.792.02"	" is now on."	" is now on."	"source"	"原文表示"	"gverbs.zil"	"792"	"V-LAMP-ON"	"TELL"
"message.gverbs.V-LAMP-ON.799.01"	"If you wish to burn the "	"If you wish to burn the "	"source"	"原文表示"	"gverbs.zil"	"799"	"V-LAMP-ON"	"TELL"
"message.gverbs.V-LAMP-ON.799.02"	", you should say so."	", you should say so."	"source"	"原文表示"	"gverbs.zil"	"799"	"V-LAMP-ON"	"TELL"
"message.gverbs.V-LAMP-ON.801.01"	"You can't turn that on."	"You can't turn that on."	"source"	"原文表示"	"gverbs.zil"	"801"	"V-LAMP-ON"	"TELL"
"message.gverbs.V-LAUNCH.806.01"	"You can't launch that by saying ""launch""!"	"You can't launch that by saying ""launch""!"	"source"	"原文表示"	"gverbs.zil"	"806"	"V-LAUNCH"	"TELL"
"message.gverbs.V-LAUNCH.808.01"	"That's pretty weird."	"That's pretty weird."	"source"	"原文表示"	"gverbs.zil"	"808"	"V-LAUNCH"	"TELL"
"message.gverbs.V-LEAN-ON.811.01"	"Getting tired?"	"Getting tired?"	"source"	"原文表示"	"gverbs.zil"	"811"	"V-LEAN-ON"	"TELL"
"message.gverbs.V-LEAP.818.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"818"	"V-LEAP"	"TELL"
"message.gverbs.V-LEAP.818.02"	" is too big to jump over."	" is too big to jump over."	"source"	"原文表示"	"gverbs.zil"	"818"	"V-LEAP"	"TELL"
"message.gverbs.V-LEAP.822.01"	"That would be a good trick."	"That would be a good trick."	"source"	"原文表示"	"gverbs.zil"	"822"	"V-LEAP"	"TELL"
"message.gverbs.V-LEAP.829.01"	"This was not a very safe place to try jumping."	"This was not a very safe place to try jumping."	"source"	"原文表示"	"gverbs.zil"	"829"	"V-LEAP"	"TELL"
"message.gverbs.V-LEAP.834.01"	"In a feat of unaccustomed daring, you manage to land on your feet without\nkilling yourself."	"In a feat of unaccustomed daring, you manage to land on your feet without\nkilling yourself."	"source"	"原文表示"	"gverbs.zil"	"834"	"V-LEAP"	"TELL"
"message.gverbs.JUMPLOSS.846.01"	"You should have looked before you leaped."	"You should have looked before you leaped."	"source"	"原文表示"	"gverbs.zil"	"846"	"JUMPLOSS"	"LTABLE"
"message.gverbs.JUMPLOSS.847.01"	"In the movies, your life would be passing before your eyes."	"In the movies, your life would be passing before your eyes."	"source"	"原文表示"	"gverbs.zil"	"847"	"JUMPLOSS"	"LTABLE"
"message.gverbs.JUMPLOSS.848.01"	"Geronimo..."	"Geronimo..."	"source"	"原文表示"	"gverbs.zil"	"848"	"JUMPLOSS"	"LTABLE"
"message.gverbs.V-LISTEN.853.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"853"	"V-LISTEN"	"TELL"
"message.gverbs.V-LISTEN.853.02"	" makes no sound."	" makes no sound."	"source"	"原文表示"	"gverbs.zil"	"853"	"V-LISTEN"	"TELL"
"message.gverbs.V-LOCK.856.01"	"It doesn't seem to work."	"It doesn't seem to work."	"source"	"原文表示"	"gverbs.zil"	"856"	"V-LOCK"	"TELL"
"message.gverbs.V-LOOK-BEHIND.863.01"	"There is nothing behind the "	"There is nothing behind the "	"source"	"原文表示"	"gverbs.zil"	"863"	"V-LOOK-BEHIND"	"TELL"
"message.gverbs.V-LOOK-BEHIND.863.02"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"863"	"V-LOOK-BEHIND"	"TELL"
"message.gverbs.V-LOOK-INSIDE.869.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"869"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.869.02"	" is open, but I can't tell what's beyond it."	" is open, but I can't tell what's beyond it."	"source"	"原文表示"	"gverbs.zil"	"869"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.871.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"871"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.871.02"	" is closed."	" is closed."	"source"	"原文表示"	"gverbs.zil"	"871"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.875.01"	"There is nothing special to be seen."	"There is nothing special to be seen."	"source"	"原文表示"	"gverbs.zil"	"875"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.886.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"886"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.886.02"	" is empty."	" is empty."	"source"	"原文表示"	"gverbs.zil"	"886"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.888.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"888"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.888.02"	" is closed."	" is closed."	"source"	"原文表示"	"gverbs.zil"	"888"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.890.01"	"You can't look inside a "	"You can't look inside a "	"source"	"原文表示"	"gverbs.zil"	"890"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.890.02"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"890"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-ON.897.01"	"Look on a "	"Look on a "	"source"	"原文表示"	"gverbs.zil"	"897"	"V-LOOK-ON"	"TELL"
"message.gverbs.V-LOOK-ON.897.02"	"???"	"???"	"source"	"原文表示"	"gverbs.zil"	"897"	"V-LOOK-ON"	"TELL"
"message.gverbs.V-LOOK-UNDER.900.01"	"There is nothing but dust there."	"There is nothing but dust there."	"source"	"原文表示"	"gverbs.zil"	"900"	"V-LOOK-UNDER"	"TELL"
"message.gverbs.V-LOWER.902.01"	"Playing in this way with the "	"Playing in this way with the "	"source"	"原文表示"	"gverbs.zil"	"902"	"V-LOWER"	"HACK-HACK"
"message.gverbs.V-MAKE.905.01"	"You can't do that."	"You can't do that."	"source"	"原文表示"	"gverbs.zil"	"905"	"V-MAKE"	"TELL"
"message.gverbs.V-MELT.908.01"	"It's not clear that a "	"It's not clear that a "	"source"	"原文表示"	"gverbs.zil"	"908"	"V-MELT"	"TELL"
"message.gverbs.V-MELT.908.02"	" can be melted."	" can be melted."	"source"	"原文表示"	"gverbs.zil"	"908"	"V-MELT"	"TELL"
"message.gverbs.PRE-MOVE.912.01"	"You aren't an accomplished enough juggler."	"You aren't an accomplished enough juggler."	"source"	"原文表示"	"gverbs.zil"	"912"	"PRE-MOVE"	"TELL"
"message.gverbs.V-MOVE.916.01"	"Moving the "	"Moving the "	"source"	"原文表示"	"gverbs.zil"	"916"	"V-MOVE"	"TELL"
"message.gverbs.V-MOVE.916.02"	" reveals nothing."	" reveals nothing."	"source"	"原文表示"	"gverbs.zil"	"916"	"V-MOVE"	"TELL"
"message.gverbs.V-MOVE.918.01"	"You can't move the "	"You can't move the "	"source"	"原文表示"	"gverbs.zil"	"918"	"V-MOVE"	"TELL"
"message.gverbs.V-MOVE.918.02"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"918"	"V-MOVE"	"TELL"
"message.gverbs.V-MUMBLE.921.01"	"You'll have to speak up if you expect me to hear you!"	"You'll have to speak up if you expect me to hear you!"	"source"	"原文表示"	"gverbs.zil"	"921"	"V-MUMBLE"	"TELL"
"message.gverbs.PRE-MUNG.931.01"	"Trying to destroy the "	"Trying to destroy the "	"source"	"原文表示"	"gverbs.zil"	"931"	"PRE-MUNG"	"TELL"
"message.gverbs.PRE-MUNG.931.02"	" with "	" with "	"source"	"原文表示"	"gverbs.zil"	"931"	"PRE-MUNG"	"TELL"
"message.gverbs.PRE-MUNG.933.01"	"your bare hands"	"your bare hands"	"source"	"原文表示"	"gverbs.zil"	"933"	"PRE-MUNG"	"TELL"
"message.gverbs.PRE-MUNG.935.01"	"a "	"a "	"source"	"原文表示"	"gverbs.zil"	"935"	"PRE-MUNG"	"TELL"
"message.gverbs.PRE-MUNG.936.01"	" is futile."	" is futile."	"source"	"原文表示"	"gverbs.zil"	"936"	"PRE-MUNG"	"TELL"
"message.gverbs.V-MUNG.943.01"	"Nice try."	"Nice try."	"source"	"原文表示"	"gverbs.zil"	"943"	"V-MUNG"	"TELL"
"message.gverbs.V-ODYSSEUS.953.01"	"The cyclops, hearing the name of his father's deadly nemesis, flees the room\nby knocking down the wall on the east of the room."	"The cyclops, hearing the name of his father's deadly nemesis, flees the room\nby knocking down the wall on the east of the room."	"source"	"原文表示"	"gverbs.zil"	"953"	"V-ODYSSEUS"	"TELL"
"message.gverbs.V-ODYSSEUS.961.01"	"Wasn't he a sailor?"	"Wasn't he a sailor?"	"source"	"原文表示"	"gverbs.zil"	"961"	"V-ODYSSEUS"	"TELL"
"message.gverbs.V-OIL.964.01"	"You probably put spinach in your gas tank, too."	"You probably put spinach in your gas tank, too."	"source"	"原文表示"	"gverbs.zil"	"964"	"V-OIL"	"TELL"
"message.gverbs.V-OPEN.970.01"	"It is already open."	"It is already open."	"source"	"原文表示"	"gverbs.zil"	"970"	"V-OPEN"	"TELL"
"message.gverbs.V-OPEN.975.01"	"Opened."	"Opened."	"source"	"原文表示"	"gverbs.zil"	"975"	"V-OPEN"	"TELL"
"message.gverbs.V-OPEN.980.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"980"	"V-OPEN"	"TELL"
"message.gverbs.V-OPEN.980.02"	" opens."	" opens."	"source"	"原文表示"	"gverbs.zil"	"980"	"V-OPEN"	"TELL"
"message.gverbs.V-OPEN.983.01"	"Opening the "	"Opening the "	"source"	"原文表示"	"gverbs.zil"	"983"	"V-OPEN"	"TELL"
"message.gverbs.V-OPEN.983.02"	" reveals "	" reveals "	"source"	"原文表示"	"gverbs.zil"	"983"	"V-OPEN"	"TELL"
"message.gverbs.V-OPEN.985.01"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"985"	"V-OPEN"	"TELL"
"message.gverbs.V-OPEN.988.01"	"It is already open."	"It is already open."	"source"	"原文表示"	"gverbs.zil"	"988"	"V-OPEN"	"TELL"
"message.gverbs.V-OPEN.990.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"990"	"V-OPEN"	"TELL"
"message.gverbs.V-OPEN.990.02"	" opens."	" opens."	"source"	"原文表示"	"gverbs.zil"	"990"	"V-OPEN"	"TELL"
"message.gverbs.V-OPEN.994.01"	"You must tell me how to do that to a "	"You must tell me how to do that to a "	"source"	"原文表示"	"gverbs.zil"	"994"	"V-OPEN"	"TELL"
"message.gverbs.V-OPEN.994.02"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"994"	"V-OPEN"	"TELL"
"message.gverbs.V-OVERBOARD.1001.01"	"Ahoy -- "	"Ahoy -- "	"source"	"原文表示"	"gverbs.zil"	"1001"	"V-OVERBOARD"	"TELL"
"message.gverbs.V-OVERBOARD.1001.02"	" overboard!"	" overboard!"	"source"	"原文表示"	"gverbs.zil"	"1001"	"V-OVERBOARD"	"TELL"
"message.gverbs.V-OVERBOARD.1003.01"	"You're not in anything!"	"You're not in anything!"	"source"	"原文表示"	"gverbs.zil"	"1003"	"V-OVERBOARD"	"TELL"
"message.gverbs.V-OVERBOARD.1009.01"	"Huh?"	"Huh?"	"source"	"原文表示"	"gverbs.zil"	"1009"	"V-OVERBOARD"	"TELL"
"message.gverbs.V-PICK.1011.01"	"You can't pick that."	"You can't pick that."	"source"	"原文表示"	"gverbs.zil"	"1011"	"V-PICK"	"TELL"
"message.gverbs.V-PLAY.1016.01"	"You become so engrossed in the role of the "	"You become so engrossed in the role of the "	"source"	"原文表示"	"gverbs.zil"	"1016"	"V-PLAY"	"TELL"
"message.gverbs.V-PLAY.1016.02"	" that\nyou kill yourself, just as he might have done!"	" that\nyou kill yourself, just as he might have done!"	"source"	"原文表示"	"gverbs.zil"	"1016"	"V-PLAY"	"TELL"
"message.gverbs.V-PLAY.1018.01"	""	""	"source"	"原文表示"	"gverbs.zil"	"1018"	"V-PLAY"	"JIGS-UP"
"message.gverbs.V-PLAY.1019.01"	"That's silly!"	"That's silly!"	"source"	"原文表示"	"gverbs.zil"	"1019"	"V-PLAY"	"TELL"
"message.gverbs.V-PLUG.1022.01"	"This has no effect."	"This has no effect."	"source"	"原文表示"	"gverbs.zil"	"1022"	"V-PLUG"	"TELL"
"message.gverbs.V-POUR-ON.1028.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"1028"	"V-POUR-ON"	"TELL"
"message.gverbs.V-POUR-ON.1028.02"	" is extinguished."	" is extinguished."	"source"	"原文表示"	"gverbs.zil"	"1028"	"V-POUR-ON"	"TELL"
"message.gverbs.V-POUR-ON.1037.01"	"The water spills over the "	"The water spills over the "	"source"	"原文表示"	"gverbs.zil"	"1037"	"V-POUR-ON"	"TELL"
"message.gverbs.V-POUR-ON.1037.02"	", to the floor, and evaporates."	", to the floor, and evaporates."	"source"	"原文表示"	"gverbs.zil"	"1037"	"V-POUR-ON"	"TELL"
"message.gverbs.V-POUR-ON.1044.01"	"You can't pour that."	"You can't pour that."	"source"	"原文表示"	"gverbs.zil"	"1044"	"V-POUR-ON"	"TELL"
"message.gverbs.V-PRAY.1054.01"	"If you pray enough, your prayers may be answered."	"If you pray enough, your prayers may be answered."	"source"	"原文表示"	"gverbs.zil"	"1054"	"V-PRAY"	"TELL"
"message.gverbs.V-PUMP.1059.01"	"Pump it up with a "	"Pump it up with a "	"source"	"原文表示"	"gverbs.zil"	"1059"	"V-PUMP"	"TELL"
"message.gverbs.V-PUMP.1059.02"	"?"	"?"	"source"	"原文表示"	"gverbs.zil"	"1059"	"V-PUMP"	"TELL"
"message.gverbs.V-PUMP.1068.01"	"It's really not clear how."	"It's really not clear how."	"source"	"原文表示"	"gverbs.zil"	"1068"	"V-PUMP"	"TELL"
"message.gverbs.V-PUSH.1070.01"	"Pushing the "	"Pushing the "	"source"	"原文表示"	"gverbs.zil"	"1070"	"V-PUSH"	"HACK-HACK"
"message.gverbs.V-PUSH-TO.1073.01"	"You can't push things to that."	"You can't push things to that."	"source"	"原文表示"	"gverbs.zil"	"1073"	"V-PUSH-TO"	"TELL"
"message.gverbs.V-PUT.1090.01"	"You can't do that."	"You can't do that."	"source"	"原文表示"	"gverbs.zil"	"1090"	"V-PUT"	"TELL"
"message.gverbs.V-PUT.1093.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"1093"	"V-PUT"	"TELL"
"message.gverbs.V-PUT.1093.02"	" isn't open."	" isn't open."	"source"	"原文表示"	"gverbs.zil"	"1093"	"V-PUT"	"TELL"
"message.gverbs.V-PUT.1096.01"	"How can you do that?"	"How can you do that?"	"source"	"原文表示"	"gverbs.zil"	"1096"	"V-PUT"	"TELL"
"message.gverbs.V-PUT.1098.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"1098"	"V-PUT"	"TELL"
"message.gverbs.V-PUT.1098.02"	" is already in the "	" is already in the "	"source"	"原文表示"	"gverbs.zil"	"1098"	"V-PUT"	"TELL"
"message.gverbs.V-PUT.1098.03"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"1098"	"V-PUT"	"TELL"
"message.gverbs.V-PUT.1102.01"	"There's no room."	"There's no room."	"source"	"原文表示"	"gverbs.zil"	"1102"	"V-PUT"	"TELL"
"message.gverbs.V-PUT.1105.01"	"You don't have the "	"You don't have the "	"source"	"原文表示"	"gverbs.zil"	"1105"	"V-PUT"	"TELL"
"message.gverbs.V-PUT.1105.02"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"1105"	"V-PUT"	"TELL"
"message.gverbs.V-PUT.1114.01"	"Done."	"Done."	"source"	"原文表示"	"gverbs.zil"	"1114"	"V-PUT"	"TELL"
