"id"	"english"	"japanese"	"status"	"notes"	"source_file"	"line"	"routine"	"container"
"message.gverbs.V-BURN.267.01"	"holding"	"それを手にしていた"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"267"	"V-BURN"	"TELL"
"message.gverbs.V-BURN.268.01"	" it at the time."	"。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"268"	"V-BURN"	"JIGS-UP"
"message.gverbs.V-BURN.272.01"	"The "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"272"	"V-BURN"	"TELL"
"message.gverbs.V-BURN.272.02"	" catches fire and is consumed."	"に火がつき、燃え尽きた。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"272"	"V-BURN"	"TELL"
"message.gverbs.V-BURN.274.01"	"You can't burn a "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"274"	"V-BURN"	"TELL"
"message.gverbs.V-BURN.274.02"	"."	"を燃やすことはできない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"274"	"V-BURN"	"TELL"
"message.gverbs.V-CHOMP.277.01"	"Preposterous!"	"とんでもない！"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"277"	"V-CHOMP"	"TELL"
"message.gverbs.V-CLIMB-ON.298.01"	"You can't climb onto the "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"298"	"V-CLIMB-ON"	"TELL"
"message.gverbs.V-CLIMB-ON.298.02"	"."	"には登れない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"298"	"V-CLIMB-ON"	"TELL"
"message.gverbs.V-CLIMB-UP.309.01"	"The "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"309"	"V-CLIMB-UP"	"TELL"
"message.gverbs.V-CLIMB-UP.309.02"	" do"	"は"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"309"	"V-CLIMB-UP"	"TELL"
"message.gverbs.V-CLIMB-UP.311.01"	"es"	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"311"	"V-CLIMB-UP"	"TELL"
"message.gverbs.V-CLIMB-UP.312.01"	"n't lead "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"312"	"V-CLIMB-UP"	"TELL"
"message.gverbs.V-CLIMB-UP.314.01"	"up"	"上"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"314"	"V-CLIMB-UP"	"TELL"
"message.gverbs.V-CLIMB-UP.315.01"	"down"	"下"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"315"	"V-CLIMB-UP"	"TELL"
"message.gverbs.V-CLIMB-UP.316.01"	"ward."	"へは通じていない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"316"	"V-CLIMB-UP"	"TELL"
"message.gverbs.V-CLIMB-UP.323.01"	"Climbing the walls is to no avail."	"壁をよじ登ろうとしても無駄だ。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"323"	"V-CLIMB-UP"	"TELL"
"message.gverbs.V-CLIMB-UP.329.01"	"There are no climbable trees here."	"ここには登れる木がない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"329"	"V-CLIMB-UP"	"TELL"
"message.gverbs.V-CLIMB-UP.332.01"	"You can't go that way."	"そちらへは進めない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"332"	"V-CLIMB-UP"	"TELL"
"message.gverbs.V-CLIMB-UP.334.01"	"You can't do that!"	"そんなことはできない！"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"334"	"V-CLIMB-UP"	"TELL"
"message.gverbs.V-CLOSE.339.01"	"You must tell me how to do that to a "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"339"	"V-CLOSE"	"TELL"
"message.gverbs.V-CLOSE.339.02"	"."	"を閉じるには、どうするのか指定が必要だ。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"339"	"V-CLOSE"	"TELL"
"message.gverbs.V-CLOSE.344.01"	"Closed."	"閉じた。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"344"	"V-CLOSE"	"TELL"
"message.gverbs.V-CLOSE.346.01"	"It is now pitch black."	"辺りは真っ暗になった。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"346"	"V-CLOSE"	"TELL"
"message.gverbs.V-CLOSE.349.01"	"It is already closed."	"もう閉じている。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"349"	"V-CLOSE"	"TELL"
"message.gverbs.V-CLOSE.353.01"	"The "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"353"	"V-CLOSE"	"TELL"
"message.gverbs.V-CLOSE.353.02"	" is now closed."	"を閉じた。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"353"	"V-CLOSE"	"TELL"
"message.gverbs.V-CLOSE.355.01"	"It is already closed."	"もう閉じている。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"355"	"V-CLOSE"	"TELL"
"message.gverbs.V-CLOSE.357.01"	"You cannot close that."	"それは閉じられない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"357"	"V-CLOSE"	"TELL"
"message.gverbs.V-COMMAND.361.01"	"The "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"361"	"V-COMMAND"	"TELL"
"message.gverbs.V-COMMAND.361.02"	" pays no attention."	"は相手にしない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"361"	"V-COMMAND"	"TELL"
"message.gverbs.V-COMMAND.363.01"	"You cannot talk to that!"	"それに話しかけることはできない！"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"363"	"V-COMMAND"	"TELL"
"message.gverbs.V-COUNT.367.01"	"Well, for one, you are playing Zork..."	"まず一つ、あなたはいま『ゾーク』をプレイしている……"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"367"	"V-COUNT"	"TELL"
"message.gverbs.V-COUNT.369.01"	"You have lost your mind."	"どうかしている。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"369"	"V-COUNT"	"TELL"
"message.gverbs.V-CROSS.372.01"	"You can't cross that!"	"それは渡れない！"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"372"	"V-CROSS"	"TELL"
"message.gverbs.V-CURSES.377.01"	"Insults of this nature won't help you."	"そんな悪口を言っても何の役にも立たない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"377"	"V-CURSES"	"TELL"
"message.gverbs.V-CURSES.379.01"	"What a loony!"	"何という変人だ！"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"379"	"V-CURSES"	"TELL"
"message.gverbs.V-CURSES.382.01"	"Such language in a high-class establishment like this!"	"このような上流の施設で、何という言葉遣いだ！"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"382"	"V-CURSES"	"TELL"
"message.gverbs.V-CUT.391.01"	"Not a bright idea, especially since you're in it."	"名案とは言えない。まして、あなた自身がその中にいるのだから。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"391"	"V-CUT"	"TELL"
"message.gverbs.V-CUT.394.01"	"Your skillful "	"見事な"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"394"	"V-CUT"	"TELL"
"message.gverbs.V-CUT.394.02"	"smanship slices the "	"さばきで"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"394"	"V-CUT"	"TELL"
"message.gverbs.V-CUT.395.01"	" into innumerable slivers which blow away."	"は無数の細片に切り刻まれ、風に吹き飛ばされた。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"395"	"V-CUT"	"TELL"
"message.gverbs.V-CUT.398.01"	"The ""cutting edge"" of a "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"398"	"V-CUT"	"TELL"
"message.gverbs.V-CUT.398.02"	" is hardly adequate."	"の「切れ味」では、とても役に立たない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"398"	"V-CUT"	"TELL"
"message.gverbs.V-CUT.400.01"	"Strange concept, cutting the "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"400"	"V-CUT"	"TELL"
"message.gverbs.V-CUT.400.02"	"...."	"を切るとは、奇妙な考えだ……"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"400"	"V-CUT"	"TELL"
"message.gverbs.V-DEFLATE.403.01"	"Come on, now!"	"いい加減にしろ！"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"403"	"V-DEFLATE"	"TELL"
"message.gverbs.V-DIG.410.01"	"There's no reason to be digging here."	"ここを掘る理由はない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"410"	"V-DIG"	"TELL"
"message.gverbs.V-DIG.414.01"	"Digging with the "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"414"	"V-DIG"	"TELL"
"message.gverbs.V-DIG.414.02"	" is slow and tedious."	"で掘るのは、時間がかかる退屈な作業だ。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"414"	"V-DIG"	"TELL"
"message.gverbs.V-DIG.416.01"	"Digging with a "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"416"	"V-DIG"	"TELL"
"message.gverbs.V-DIG.416.02"	" is silly."	"で掘るなんてばかげている。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"416"	"V-DIG"	"TELL"
"message.gverbs.V-DISEMBARK.424.01"	"You're not in that!"	"それには乗っていない！"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"424"	"V-DISEMBARK"	"TELL"
"message.gverbs.V-DISEMBARK.427.01"	"You are on your own feet again."	"再び自分の足で立った。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"427"	"V-DISEMBARK"	"TELL"
"message.gverbs.V-DISEMBARK.431.01"	"You realize that getting out here would be fatal."	"ここで降りれば命を落とすと気づいた。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"431"	"V-DISEMBARK"	"TELL"
"message.gverbs.V-DISENCHANT.466.01"	"Nothing happens."	"何も起こらない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"466"	"V-DISENCHANT"	"TELL"
"message.gverbs.V-DRINK-FROM.472.01"	"How peculiar!"	"何とも妙だ！"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"472"	"V-DRINK-FROM"	"TELL"
"message.gverbs.V-DROP.481.01"	"Dropped."	"置いた。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"481"	"V-DROP"	"TELL"
"message.gverbs.V-EAT.487.01"	"You're not holding that."	"それを手に持っていない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"487"	"V-EAT"	"TELL"
"message.gverbs.V-EAT.489.01"	"How can you drink that?"	"それをどうやって飲むというのだ？"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"489"	"V-EAT"	"TELL"
"message.gverbs.V-EAT.491.01"	"Thank you very much. It really hit the spot."	"どうも。ちょうど腹が減っていたところだ。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"491"	"V-EAT"	"TELL"
"message.gverbs.V-EAT.504.01"	"There isn't any water here."	"ここには水がない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"504"	"V-EAT"	"TELL"
"message.gverbs.V-EAT.508.01"	"You have to be holding the "	"まず"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"508"	"V-EAT"	"TELL"
"message.gverbs.V-EAT.508.02"	" first."	"を手に持たなければならない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"508"	"V-EAT"	"TELL"
"message.gverbs.V-EAT.511.01"	"You'll have to open the "	"まず"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"511"	"V-EAT"	"TELL"
"message.gverbs.V-EAT.511.02"	" first."	"を開けなければならない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"511"	"V-EAT"	"TELL"
"message.gverbs.V-EAT.516.01"	"I don't think that the "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"516"	"V-EAT"	"TELL"
"message.gverbs.V-EAT.516.02"	" would agree with you."	"は賛成しないと思う。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"516"	"V-EAT"	"TELL"
"message.gverbs.HIT-SPOT.523.01"	"Thank you very much. I was rather thirsty (from all this talking,\nprobably)."	"どうも。ずいぶん喉が渇いていた。たぶん、しゃべりすぎたせいだ。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"523"	"HIT-SPOT"	"TELL"
"message.gverbs.V-ECHO.536.01"	"..."	"……"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"536"	"V-ECHO"	"TELL"
"message.gverbs.V-ECHO.545.01"	" "	" "	"format"	"日本語語順のため空文字"	"gverbs.zil"	"545"	"V-ECHO"	"TELL"
"message.gverbs.V-ECHO.546.01"	"echo echo ..."	"こだま、こだま……"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"546"	"V-ECHO"	"TELL"
"message.gverbs.REMOVE-CAREFULLY.617.01"	"You are left in the dark..."	"暗闇に取り残された……"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"617"	"REMOVE-CAREFULLY"	"TELL"
"message.gverbs.V-EXAMINE.630.01"	"There's nothing special about the "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"630"	"V-EXAMINE"	"TELL"
"message.gverbs.V-EXAMINE.630.02"	"."	"には、これといって変わったところはない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"630"	"V-EXAMINE"	"TELL"
"message.gverbs.V-EXORCISE.644.01"	"What a bizarre concept!"	"何と奇妙な考えだ！"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"644"	"V-EXORCISE"	"TELL"
"message.gverbs.PRE-FILL.656.01"	"There is nothing to fill it with."	"中へ入れるものがない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"656"	"PRE-FILL"	"TELL"
"message.gverbs.V-FILL.673.01"	"There's nothing to fill it with."	"中へ入れるものがない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"673"	"V-FILL"	"TELL"
"message.gverbs.V-FILL.675.01"	"You may know how to do that, but I don't."	"あなたはやり方を知っているのかもしれないが、こちらには分からない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"675"	"V-FILL"	"TELL"
"message.gverbs.V-FIND.680.01"	"Within six feet of your head, assuming you haven't left that\nsomewhere."	"頭から六フィート以内だ。どこかへ置き忘れていなければ。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"680"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.683.01"	"You're around here somewhere..."	"この辺りのどこかにはいる……"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"683"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.685.01"	"You find it."	"見つけた。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"685"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.687.01"	"You have it."	"あなたが持っている。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"687"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.691.01"	"It's right here."	"ここにある。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"691"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.693.01"	"The "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"693"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.693.02"	" has it."	"が持っている。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"693"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.695.01"	"It's on the "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"695"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.695.02"	"."	"の上にある。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"695"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.697.01"	"It's in the "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"697"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.697.02"	"."	"の中にある。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"697"	"V-FIND"	"TELL"
"message.gverbs.V-FIND.699.01"	"Beats me."	"さあね。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"699"	"V-FIND"	"TELL"
"message.gverbs.V-FOLLOW.702.01"	"You're nuts!"	"正気か！"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"702"	"V-FOLLOW"	"TELL"
"message.gverbs.V-FROBOZZ.706.01"	"The FROBOZZ Corporation created, owns, and operates this dungeon."	"この地下世界を築き、所有し、運営しているのはフロボズ社である。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"706"	"V-FROBOZZ"	"TELL"
"message.gverbs.PRE-GIVE.711.01"	"That's easy for you to say since you don't even have the "	"手元にないものは使えない："	"draft"	"後続の物体名と連結"	"gverbs.zil"	"711"	"PRE-GIVE"	"TELL"
"message.gverbs.PRE-GIVE.711.02"	"."	"を持っていないのだから。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"711"	"PRE-GIVE"	"TELL"
"message.gverbs.V-GIVE.715.01"	"You can't give a "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"715"	"V-GIVE"	"TELL"
"message.gverbs.V-GIVE.715.02"	" to a "	"を"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"715"	"V-GIVE"	"TELL"
"message.gverbs.V-GIVE.715.03"	"!"	"に渡すことはできない！"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"715"	"V-GIVE"	"TELL"
"message.gverbs.V-GIVE.717.01"	"The "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"717"	"V-GIVE"	"TELL"
"message.gverbs.V-GIVE.717.02"	" refuses it politely."	"は丁重に受け取りを断った。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"717"	"V-GIVE"	"TELL"
"message.gverbs.V-HATCH.720.01"	"Bizarre!"	"奇妙だ！"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"720"	"V-HATCH"	"TELL"
"message.gverbs.V-HELLO.728.01"	"The "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"728"	"V-HELLO"	"TELL"
"message.gverbs.V-HELLO.728.02"	" bows his head to you in greeting."	"は挨拶するように頭を下げた。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"728"	"V-HELLO"	"TELL"
"message.gverbs.V-HELLO.731.01"	"It's a well known fact that only schizophrenics say ""Hello"" to a "	"物に「こんにちは」と言うのは統合失調症患者だけだというのは、よく知られた事実だ。相手は"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"731"	"V-HELLO"	"TELL"
"message.gverbs.V-HELLO.732.01"	"."	"である。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"732"	"V-HELLO"	"TELL"
"message.gverbs.V-INCANT.752.01"	"The incantation echoes back faintly, but nothing else happens."	"呪文のかすかなこだまが返ったが、それ以外には何も起こらない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"752"	"V-INCANT"	"TELL"
"message.gverbs.V-INFLATE.758.01"	"How can you inflate that?"	"それをどうやって膨らませるというのだ？"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"758"	"V-INFLATE"	"TELL"
"message.gverbs.V-KICK.760.01"	"Kicking the "	"「蹴る」："	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"760"	"V-KICK"	"HACK-HACK"
"message.gverbs.V-KISS.763.01"	"I'd sooner kiss a pig."	"それなら豚にキスする方がましだ。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"763"	"V-KISS"	"TELL"
"message.gverbs.V-KNOCK.767.01"	"Nobody's home."	"誰もいない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"767"	"V-KNOCK"	"TELL"
"message.gverbs.V-KNOCK.769.01"	"Why knock on a "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"769"	"V-KNOCK"	"TELL"
"message.gverbs.V-KNOCK.769.02"	"?"	"をノックしてどうする？"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"769"	"V-KNOCK"	"TELL"
"message.gverbs.V-LAMP-OFF.774.01"	"It is already off."	"もう消えている。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"774"	"V-LAMP-OFF"	"TELL"
"message.gverbs.V-LAMP-OFF.779.01"	"The "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"779"	"V-LAMP-OFF"	"TELL"
"message.gverbs.V-LAMP-OFF.779.02"	" is now off."	"の明かりを消した。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"779"	"V-LAMP-OFF"	"TELL"
"message.gverbs.V-LAMP-OFF.781.01"	"It is now pitch black."	"辺りは真っ暗になった。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"781"	"V-LAMP-OFF"	"TELL"
"message.gverbs.V-LAMP-OFF.783.01"	"You can't turn that off."	"それは消せない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"783"	"V-LAMP-OFF"	"TELL"
"message.gverbs.V-LAMP-ON.789.01"	"It is already on."	"もう点いている。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"789"	"V-LAMP-ON"	"TELL"
"message.gverbs.V-LAMP-ON.792.01"	"The "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"792"	"V-LAMP-ON"	"TELL"
"message.gverbs.V-LAMP-ON.792.02"	" is now on."	"に明かりを点けた。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"792"	"V-LAMP-ON"	"TELL"
"message.gverbs.V-LAMP-ON.799.01"	"If you wish to burn the "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"799"	"V-LAMP-ON"	"TELL"
"message.gverbs.V-LAMP-ON.799.02"	", you should say so."	"を燃やしたいなら、そう言えばいい。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"799"	"V-LAMP-ON"	"TELL"
"message.gverbs.V-LAMP-ON.801.01"	"You can't turn that on."	"それは点けられない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"801"	"V-LAMP-ON"	"TELL"
"message.gverbs.V-LAUNCH.806.01"	"You can't launch that by saying ""launch""!"	"「進水」と言うだけでは、それを進水させられない！"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"806"	"V-LAUNCH"	"TELL"
"message.gverbs.V-LAUNCH.808.01"	"That's pretty weird."	"それはかなり奇妙だ。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"808"	"V-LAUNCH"	"TELL"
"message.gverbs.V-LEAN-ON.811.01"	"Getting tired?"	"疲れたのか？"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"811"	"V-LEAN-ON"	"TELL"
"message.gverbs.V-LEAP.818.01"	"The "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"818"	"V-LEAP"	"TELL"
"message.gverbs.V-LEAP.818.02"	" is too big to jump over."	"は大きすぎて飛び越せない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"818"	"V-LEAP"	"TELL"
"message.gverbs.V-LEAP.822.01"	"That would be a good trick."	"できたら大した芸当だ。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"822"	"V-LEAP"	"TELL"
"message.gverbs.V-LEAP.829.01"	"This was not a very safe place to try jumping."	"ここは飛び降りるのに安全な場所ではなかった。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"829"	"V-LEAP"	"TELL"
"message.gverbs.V-LEAP.834.01"	"In a feat of unaccustomed daring, you manage to land on your feet without\nkilling yourself."	"慣れない勇気を振り絞り、命を落とすことなく両足で着地した。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"834"	"V-LEAP"	"TELL"
"message.gverbs.JUMPLOSS.846.01"	"You should have looked before you leaped."	"飛ぶ前に下を見るべきだった。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"846"	"JUMPLOSS"	"LTABLE"
"message.gverbs.JUMPLOSS.847.01"	"In the movies, your life would be passing before your eyes."	"映画なら今ごろ、これまでの人生が走馬灯のように見えているところだ。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"847"	"JUMPLOSS"	"LTABLE"
"message.gverbs.JUMPLOSS.848.01"	"Geronimo..."	"ジェロニモ……"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"848"	"JUMPLOSS"	"LTABLE"
"message.gverbs.V-LISTEN.853.01"	"The "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"853"	"V-LISTEN"	"TELL"
"message.gverbs.V-LISTEN.853.02"	" makes no sound."	"からは何の音もしない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"853"	"V-LISTEN"	"TELL"
"message.gverbs.V-LOCK.856.01"	"It doesn't seem to work."	"うまくいかないようだ。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"856"	"V-LOCK"	"TELL"
"message.gverbs.V-LOOK-BEHIND.863.01"	"There is nothing behind the "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"863"	"V-LOOK-BEHIND"	"TELL"
"message.gverbs.V-LOOK-BEHIND.863.02"	"."	"の後ろには何もない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"863"	"V-LOOK-BEHIND"	"TELL"
"message.gverbs.V-LOOK-INSIDE.869.01"	"The "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"869"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.869.02"	" is open, but I can't tell what's beyond it."	"は開いているが、その先に何があるのかは分からない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"869"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.871.01"	"The "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"871"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.871.02"	" is closed."	"は閉まっている。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"871"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.875.01"	"There is nothing special to be seen."	"これといって見るものはない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"875"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.886.01"	"The "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"886"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.886.02"	" is empty."	"は空だ。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"886"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.888.01"	"The "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"888"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.888.02"	" is closed."	"は閉まっている。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"888"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.890.01"	"You can't look inside a "	""	"format"	"日本語語順のため空文字"	"gverbs.zil"	"890"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-INSIDE.890.02"	"."	"の中を見ることはできない。"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"890"	"V-LOOK-INSIDE"	"TELL"
"message.gverbs.V-LOOK-ON.897.01"	"Look on a "	"「"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"897"	"V-LOOK-ON"	"TELL"
"message.gverbs.V-LOOK-ON.897.02"	"???"	"の上を見る」だって？？？"	"draft"	"原文・ルーチン確認済み"	"gverbs.zil"	"897"	"V-LOOK-ON"	"TELL"
